公司代號,公司名稱,產業別,year_quarter,營業收入-當月營收,營收成長_年季平均(%)
9904,寶成,運動休閒,2024Q4,22326694,11.395384644399526
9905,大華,其他,2024Q4,703394,21.5361302662794
9906,欣巴巴,建材營造,2024Q4,764094,1651.1436036118623
9907,統一實,其他,2024Q4,4496263,43.6363491155828
9908,大台北,油電燃氣業,2024Q4,306652,-27.93120547874378
9910,豐泰,運動休閒,2024Q4,6702304,-9.03543114191322
9911,櫻花,居家生活,2024Q4,828048,0.8498666374365158
9912,偉聯,電腦及週邊設備業,2024Q4,35019,-7.730614180697178
9914,美利達,運動休閒,2024Q4,1797246,17.641829986640282
9917,中保科,其他,2024Q4,1719316,14.484677254497475
9918,欣天然,油電燃氣業,2024Q4,179519,6.259470593806232
9919,康那香,其他,2024Q4,295516,25.42112478195732
9921,巨大,運動休閒,2024Q4,4109352,-1.4300178293482153
9924,福興,居家生活,2024Q4,646821,-22.451428811212285
9925,新保,其他,2024Q4,640630,2.135563225904167
9926,新海,油電燃氣業,2024Q4,211054,-0.8284112641377334
9927,泰銘,其他,2024Q4,674391,-2.76371584825516
9928,中視,其他,2024Q4,84962,-34.216516716478004
9929,秋雨,其他,2024Q4,59946,-8.42766142706567
9930,中聯資源,綠能環保,2024Q4,1273642,20.227722828354533
9931,欣高,油電燃氣業,2024Q4,120070,13.5843345000473
9933,中鼎,其他,2024Q4,13416080,25.346684382275583
9934,成霖,居家生活,2024Q4,1343902,14.522494147763538
9935,慶豐富,居家生活,2024Q4,454407,29.000911282011973
9937,全國,油電燃氣業,2024Q4,2018801,-2.102601156069364
9938,百和,其他,2024Q4,1267979,24.02179611574516
9939,宏全,其他,2024Q4,2221113,16.96871075019946
9940,信義,其他,2024Q4,884185,-18.93558285864645
9941,裕融,其他,2024Q4,3500954,-1.234319225820357
9942,茂順,其他,2024Q4,322327,-8.15507754732196
9943,好樂迪,觀光餐旅,2024Q4,227038,-5.89059436515799
9944,新麗,其他,2024Q4,160615,-2.514597166753663
9945,潤泰新,其他,2024Q4,3794254,30.097123996820823
9946,三發地產,建材營造,2024Q4,474556,227.6890463267941
9949,琉園,文化創意業,2024Q4,17808,-20.77586973930065
9950,萬國通,塑膠工業,2024Q4,177684,-19.53409806221385
9951,皇田,電機機械,2024Q4,565206,24.36377558429671
9955,佳龍,綠能環保,2024Q4,97140,8.859851626061815
9958,世紀鋼,鋼鐵工業,2024Q4,1364447,-36.12061757306034
9960,邁達康,運動休閒,2024Q4,67384,18.294331408107016
9962,有益,鋼鐵工業,2024Q4,174190,-59.7204782947511
1101,台泥,水泥工業,2025Q1,13635386,-0.1008560824877618
1102,亞泥,水泥工業,2025Q1,6532662,1.9250524239852207
1103,嘉泥,水泥工業,2025Q1,266282,4.4706085441784005
1104,環泥,水泥工業,2025Q1,702215,-6.428224972550023
1108,幸福,水泥工業,2025Q1,408312,-9.159432413311324
1109,信大,水泥工業,2025Q1,446709,10.64274037747065
1110,東泥,水泥工業,2025Q1,274954,24.31682129745176
1201,味全,食品工業,2025Q1,1773075,-0.4786700516332763
1203,味王,食品工業,2025Q1,521527,-0.6395698859176504
1210,大成,食品工業,2025Q1,8770327,2.1265875317983784
1213,大飲,食品工業,2025Q1,19695,148.45464866910558
1215,卜蜂,食品工業,2025Q1,2335353,-1.723099660438354
1216,統一,食品工業,2025Q1,55935541,7.172984874701363
1217,愛之味,食品工業,2025Q1,402634,7.944193328722098
1218,泰山,食品工業,2025Q1,825493,-4.683096030141412
1219,福壽,食品工業,2025Q1,1294322,7.62652741340673
1220,台榮,食品工業,2025Q1,269636,-5.946617181286713
1225,福懋油,食品工業,2025Q1,1061994,-7.752723785599441
1227,佳格,食品工業,2025Q1,2006555,-2.9772804307661658
1229,聯華,食品工業,2025Q1,768711,-36.06887862242756
1231,聯華食,食品工業,2025Q1,1001578,10.288456456244823
1232,大統益,食品工業,2025Q1,1935400,1.2401049750142936
1233,天仁,食品工業,2025Q1,169134,-10.528153367612518
1234,黑松,食品工業,2025Q1,609760,-6.292261919398067
1235,興泰,食品工業,2025Q1,18067,86.75832127351664
1236,宏亞,食品工業,2025Q1,133073,2.0772446592260194
1240,茂生農經,農業科技,2025Q1,249994,8.810369441832933
1256,鮮活果汁-KY,食品工業,2025Q1,226637,-6.588822988752097
1259,安心,觀光餐旅,2025Q1,494052,-1.9271081467365407
1264,德麥,食品工業,2025Q1,554832,6.289044315837265
1268,漢來美食,觀光餐旅,2025Q1,487263,-0.008003250550993
1294,漢田生技,食品工業,2025Q1,73692,17.594868030510963
1301,台塑,塑膠工業,2025Q1,17092363,-3.212076738078427
1303,南亞,塑膠工業,2025Q1,23012738,6.908292471676042
1304,台聚,塑膠工業,2025Q1,4296504,5.150574552581235
1305,華夏,塑膠工業,2025Q1,836342,-14.75787784988233
1307,三芳,塑膠工業,2025Q1,1022024,9.351822130919516
1308,亞聚,塑膠工業,2025Q1,564425,16.07401755839947
1309,台達化,塑膠工業,2025Q1,1502160,10.52429436062399
1310,台苯,塑膠工業,2025Q1,695651,9.578776418032232
1312,國喬,塑膠工業,2025Q1,2647259,188.8453535581677
1313,聯成,塑膠工業,2025Q1,5864531,-19.6152545576587
1314,中石化,塑膠工業,2025Q1,2109730,-22.70731927134815
1315,達新,塑膠工業,2025Q1,154471,18.029417382999046
1316,上曜,建材營造,2025Q1,310506,233.15379498294027
1319,東陽,汽車工業,2025Q1,2551918,11.847395278853895
1321,大洋,塑膠工業,2025Q1,367145,-16.95412113576371
1323,永裕,塑膠工業,2025Q1,194938,-26.472618369586947
1324,地球,塑膠工業,2025Q1,67682,-11.320458059275175
1325,恆大,塑膠工業,2025Q1,29830,22.16397739372594
1326,台化,塑膠工業,2025Q1,27746732,-7.747410522236423
1336,台翰,電子零組件業,2025Q1,233570,15.847216780164567
1337,再生-KY,塑膠工業,2025Q1,45670,-43.3395779313425
1338,廣華-KY,汽車工業,2025Q1,451648,19.410940433069825
1339,昭輝,汽車工業,2025Q1,183034,4.484581397207412
1340,勝悅-KY,塑膠工業,2025Q1,28561,-17.755636824372967
1341,富林-KY,塑膠工業,2025Q1,267873,0.0930409828714913
1342,八貫,其他,2025Q1,281475,23.724730880303824
1402,遠東新,紡織纖維,2025Q1,22109493,-3.265052178347282
1409,新纖,紡織纖維,2025Q1,3763379,-7.338435977135113
1410,南染,紡織纖維,2025Q1,19090,1.6723476778866635
1413,宏洲,紡織纖維,2025Q1,225392,0.96353268440833
1414,東和,紡織纖維,2025Q1,52596,-3.362363576231948
1416,廣豐,其他,2025Q1,26627,-0.941220238095238
1417,嘉裕,紡織纖維,2025Q1,18799,-74.43425991405103
1418,東華,紡織纖維,2025Q1,849,-67.45879647374473
1419,新紡,紡織纖維,2025Q1,396037,22.11228347136488
1423,利華,紡織纖維,2025Q1,10615,-15.05281690140845
1432,大魯閣,運動休閒,2025Q1,104877,6.275586721251672
1434,福懋,紡織纖維,2025Q1,2815178,7.039442015666694
1435,中福,其他,2025Q1,498,-51.1764705882353
1436,華友聯,建材營造,2025Q1,89201,3630.698452530322
1437,勤益控,其他,2025Q1,67774,11.529094260136914
1438,三地開發,建材營造,2025Q1,241,
1439,雋揚,建材營造,2025Q1,127936,755.3586949254529
1440,南紡,紡織纖維,2025Q1,1459502,-3.335532206874261
1441,大東,紡織纖維,2025Q1,159859,85.69254716104452
1442,名軒,建材營造,2025Q1,563864,-30.434310572217104
1443,立益物流,其他,2025Q1,85178,17.186253198690256
1444,力麗,紡織纖維,2025Q1,717018,-13.204769865258932
1445,大宇,紡織纖維,2025Q1,70057,-17.57418170694402
1446,宏和,紡織纖維,2025Q1,139973,-30.85431157129308
1447,力鵬,紡織纖維,2025Q1,2854108,7.089877050164493
1449,佳和,紡織纖維,2025Q1,209648,-19.731376084967245
1451,年興,紡織纖維,2025Q1,454137,-27.457745702688843
1452,宏益,紡織纖維,2025Q1,114758,-15.50106766806568
1453,大將,建材營造,2025Q1,124,7.826086956521739
1454,台富,紡織纖維,2025Q1,150716,-3.3320291704882914
1455,集盛,紡織纖維,2025Q1,670533,-15.645297441052112
1456,怡華,建材營造,2025Q1,65177,-16.81514192362671
1457,宜進,紡織纖維,2025Q1,316845,0.5135997665167213
1459,聯發,紡織纖維,2025Q1,142301,1.4341822951193608
1460,宏遠,紡織纖維,2025Q1,758415,25.77071179110269
1463,強盛新,紡織纖維,2025Q1,25315,-19.1575653062528
1464,得力,紡織纖維,2025Q1,1224006,21.09543341861417
1465,偉全,紡織纖維,2025Q1,25046,-28.448177351159867
1466,聚隆,紡織纖維,2025Q1,230134,-0.6904468053889373
1467,南緯,紡織纖維,2025Q1,401238,-9.069936092099896
1468,昶和,紡織纖維,2025Q1,121656,30.706089647170053
1470,大統新創,紡織纖維,2025Q1,90888,40.81774940737183
1471,首利,電子零組件業,2025Q1,18779,-26.02906999645488
1472,三洋實業,建材營造,2025Q1,302184,50.05362888809439
1473,台南,紡織纖維,2025Q1,729893,12.065203873418382
1474,弘裕,紡織纖維,2025Q1,272895,-9.693036738962096
1475,業旺,紡織纖維,2025Q1,109086,-27.84172090808065
1476,儒鴻,紡織纖維,2025Q1,3410647,20.865894783694635
1477,聚陽,紡織纖維,2025Q1,3453770,10.445113213779887
1503,士電,電機機械,2025Q1,3125640,-0.4830281096188213
1504,東元,電機機械,2025Q1,4962534,6.669524064802179
1506,正道,電機機械,2025Q1,96330,15.036004728979329
1512,瑞利,汽車工業,2025Q1,83375,-0.1449171217782887
1513,中興電,電機機械,2025Q1,2363392,1.2189225291882286
1514,亞力,電機機械,2025Q1,769323,-9.623573997084264
1515,力山,電機機械,2025Q1,439032,-44.49048125394323
1516,川飛,其他,2025Q1,9841,-91.74010844202716
1517,利奇,電機機械,2025Q1,208301,24.46357829575941
1519,華城,電機機械,2025Q1,1969871,26.43863858389721
1521,大億,汽車工業,2025Q1,314171,-7.507264382299343
1522,堤維西,汽車工業,2025Q1,1700708,6.037308347211164
1524,耿鼎,汽車工業,2025Q1,287723,11.309572167481017
1525,江申,汽車工業,2025Q1,120629,7.178143047534429
1526,日馳,電機機械,2025Q1,70882,6.983623877443212
1527,鑽全,電機機械,2025Q1,254845,3.2488473661607773
1528,恩德,電機機械,2025Q1,211641,-31.485150438008663
1529,樂事綠能,電機機械,2025Q1,106410,20.3896456532561
1530,亞崴,電機機械,2025Q1,173725,-12.527378464791925
1531,高林股,電機機械,2025Q1,160176,16.313993174061434
1532,勤美,電機機械,2025Q1,1084321,-49.69589873868725
1533,車王電,汽車工業,2025Q1,287582,-2.67425647412381
1535,中宇,電機機械,2025Q1,855310,-9.19196337568798
1536,和大,汽車工業,2025Q1,401748,-17.380172376563205
1537,廣隆,電機機械,2025Q1,598654,1.171496074169965
1538,正峰,電機機械,2025Q1,10092,12.145793977108568
1539,巨庭,電機機械,2025Q1,116572,-4.54619894533425
1540,喬福,電機機械,2025Q1,47758,10.789430950889647
1541,錩泰,電機機械,2025Q1,337239,22.348515081374845
1558,伸興,電機機械,2025Q1,659913,-0.65471154454116
1560,中砂,電機機械,2025Q1,601745,9.53743599265315
1563,巧新,汽車工業,2025Q1,682815,4.570013507429086
1565,精華,生技醫療業,2025Q1,376908,-0.3229056750474045
1568,倉佑,汽車工業,2025Q1,86567,-4.326827435290997
1569,濱川,電腦及週邊設備業,2025Q1,335086,29.07731480233127
1570,力肯,電機機械,2025Q1,37267,7.503028904402008
1580,新麥,電機機械,2025Q1,414021,29.0593175165758
1582,信錦,電子零組件業,2025Q1,742067,-10.965706894855437
1583,程泰,電機機械,2025Q1,287153,-27.57860596262828
1584,精剛,其他,2025Q1,227919,24.685576738969885
1586,和勤,電機機械,2025Q1,197556,-14.345547014216775
1587,吉茂,汽車工業,2025Q1,204897,21.584718909103856
1589,永冠-KY,電機機械,2025Q1,677836,22.989327459383745
1590,亞德客-KY,電機機械,2025Q1,3505568,19.61142310436376
1591,駿吉-KY,電機機械,2025Q1,2158,-89.09109291274896
1593,祺驊,運動休閒,2025Q1,95390,18.92383837628256
1595,川寶,電子零組件業,2025Q1,84144,25.26275046893144
1597,直得,電機機械,2025Q1,86976,-18.10246607847384
1598,岱宇,運動休閒,2025Q1,576460,8.457649664068395
1599,宏佳騰,電機機械,2025Q1,197084,6.046371477613306
1603,華電,電器電纜,2025Q1,546848,97.92536827246734
1604,聲寶,電器電纜,2025Q1,782851,-1.0339683703525784
1605,華新,電器電纜,2025Q1,15337828,0.8997798310274842
1608,華榮,電器電纜,2025Q1,1129386,27.14430618583743
1609,大亞,電器電纜,2025Q1,2574614,4.908583419921357
1611,中電,電器電纜,2025Q1,98503,16.18797107774331
1612,宏泰,電器電纜,2025Q1,674482,4.996372897292282
1614,三洋電,電器電纜,2025Q1,444449,22.234017684025247
1615,大山,電器電纜,2025Q1,630869,12.926403594347136
1616,億泰,電器電纜,2025Q1,430164,26.82656445787573
1617,榮星,電器電纜,2025Q1,276875,5.093051237962931
1618,合機,電器電纜,2025Q1,543581,0.4939832762997103
1626,艾美特-KY,電器電纜,2025Q1,1003963,21.773814996440045
1702,南僑,食品工業,2025Q1,2054601,4.876879728032832
1707,葡萄王,生技醫療業,2025Q1,921840,-3.925561695289034
1708,東鹼,化學工業,2025Q1,539073,-4.784672938134315
1709,和益,化學工業,2025Q1,895778,-1.7270054414604177
1710,東聯,化學工業,2025Q1,2144414,47.56099994563867
1711,永光,化學工業,2025Q1,653281,-7.273553103154608
1712,興農,化學工業,2025Q1,1739519,-2.5355059357721883
1713,國化,化學工業,2025Q1,43177,18.562759150945983
1714,和桐,化學工業,2025Q1,1958430,8.897012050550927
1717,長興,化學工業,2025Q1,3717051,-0.8273611341971222
1718,中纖,化學工業,2025Q1,4070040,17.14769185336477
1720,生達,生技醫療業,2025Q1,554694,5.373398580568685
1721,三晃,化學工業,2025Q1,180455,-0.4896797781000645
1722,台肥,化學工業,2025Q1,1155725,11.801329359378794
1723,中碳,化學工業,2025Q1,464347,-18.76094551778313
1725,元禎,化學工業,2025Q1,780056,6.148264872617619
1726,永記,化學工業,2025Q1,925749,25.379762607739355
1727,中華化,化學工業,2025Q1,151002,-25.449518637373487
1730,花仙子,化學工業,2025Q1,185955,5.619643191848279
1731,美吾華,生技醫療業,2025Q1,119360,6.887318772443561
1732,毛寶,化學工業,2025Q1,49278,8.952220920206063
1733,五鼎,生技醫療業,2025Q1,186373,43.71096340391407
1734,杏輝,生技醫療業,2025Q1,301844,13.039603033423838
1735,日勝化,化學工業,2025Q1,235854,-3.033716642067483
1736,喬山,運動休閒,2025Q1,3844470,17.315213746050937
1737,臺鹽,食品工業,2025Q1,249440,-10.550738358040896
1742,台蠟,化學工業,2025Q1,14782,-44.82887321315269
1752,南光,生技醫療業,2025Q1,188564,12.305319142600192
1760,寶齡富錦,生技醫療業,2025Q1,127920,4.662008476379048
1762,中化生,生技醫療業,2025Q1,62932,-30.620569526056425
1773,勝一,化學工業,2025Q1,958058,5.600686032233815
1776,展宇,化學工業,2025Q1,116594,3.499272094592196
1777,生泰,生技醫療業,2025Q1,84039,-3.310092503106448
1781,合世,生技醫療業,2025Q1,39496,-15.34636488340192
1783,和康生,生技醫療業,2025Q1,69897,81.58838200145485
1784,訊聯,生技醫療業,2025Q1,110918,4.010652563273037
1785,光洋科,其他電子業,2025Q1,3045411,41.41740086213502
1786,科妍,生技醫療業,2025Q1,74236,5.209750566893424
1788,杏昌,生技醫療業,2025Q1,369758,16.132943038769817
1789,神隆,生技醫療業,2025Q1,314578,-5.607532721609765
1795,美時,生技醫療業,2025Q1,1591727,38.34740367257149
1796,金穎生技,食品工業,2025Q1,60579,76.25032731081436
1799,易威,生技醫療業,2025Q1,76638,57.7367966080764
1802,台玻,玻璃陶瓷,2025Q1,3556562,-1.4369201743038211
1805,寶徠,建材營造,2025Q1,153,-72.53141831238779
1806,冠軍,玻璃陶瓷,2025Q1,305354,-1.507923452322202
1808,潤隆,建材營造,2025Q1,3221,-99.73247086125112
1809,中釉,玻璃陶瓷,2025Q1,222712,6.617900501704263
1810,和成,玻璃陶瓷,2025Q1,415141,3.211138044626764
1813,寶利徠,生技醫療業,2025Q1,30941,20.5008373252327
1815,富喬,電子零組件業,2025Q1,512133,76.38713810419293
1817,凱撒衛,玻璃陶瓷,2025Q1,256062,17.5950291390546
1903,士紙,造紙工業,2025Q1,12859,-15.35676671932596
1904,正隆,造紙工業,2025Q1,3759667,4.730184464018096
1905,華紙,造紙工業,2025Q1,1761797,-11.078197616903752
1906,寶隆,造紙工業,2025Q1,238411,-28.99933588852457
1907,永豐餘,造紙工業,2025Q1,6686241,1.8112491132188293
1909,榮成,造紙工業,2025Q1,4059947,1.2083335930050667
2002,中鋼,鋼鐵工業,2025Q1,29296391,-10.839385944291916
2006,東和鋼鐵,鋼鐵工業,2025Q1,5382681,-3.948584197097837
2007,燁興,鋼鐵工業,2025Q1,520546,-12.25283783464872
2008,高興昌,鋼鐵工業,2025Q1,184732,43.08885153714476
2009,第一銅,鋼鐵工業,2025Q1,262096,10.070259578274548
2010,春源,鋼鐵工業,2025Q1,2052836,-0.0734054277180452
2012,春雨,鋼鐵工業,2025Q1,673517,-10.19785306952924
2013,中鋼構,鋼鐵工業,2025Q1,1713193,-8.900624064116526
2014,中鴻,鋼鐵工業,2025Q1,2233729,-23.19595179118868
2015,豐興,鋼鐵工業,2025Q1,2944477,-9.62078802571216
2017,官田鋼,鋼鐵工業,2025Q1,268146,-2.094332595789428
2020,美亞,鋼鐵工業,2025Q1,423216,-7.623198971495674
2022,聚亨,鋼鐵工業,2025Q1,812477,15.924892811026377
2023,燁輝,鋼鐵工業,2025Q1,6752249,7.039743697459009
2024,志聯,鋼鐵工業,2025Q1,94047,-10.410951074531322
2025,千興,鋼鐵工業,2025Q1,71370,-34.59434195694609
2027,大成鋼,鋼鐵工業,2025Q1,9092719,19.667382043441933
2028,威致,鋼鐵工業,2025Q1,861024,-16.62924285776532
2029,盛餘,鋼鐵工業,2025Q1,1343529,16.787073119212383
2030,彰源,鋼鐵工業,2025Q1,1015781,-4.714729813647117
2031,新光鋼,鋼鐵工業,2025Q1,1780383,51.00865653260322
2032,新鋼,鋼鐵工業,2025Q1,293086,14.645700091924349
2033,佳大,鋼鐵工業,2025Q1,55226,10.762133975130364
2034,允強,鋼鐵工業,2025Q1,1112380,-2.5173822589663013
2035,唐榮公司,鋼鐵工業,2025Q1,994439,7.884807325117167
2038,海光,鋼鐵工業,2025Q1,873875,-4.649389079593142
2049,上銀,電機機械,2025Q1,2008012,0.3339782384496694
2059,川湖,電子零組件業,2025Q1,1381226,77.94901261543535
2061,風青,電器電纜,2025Q1,110477,22.864165128227945
2062,橋椿,居家生活,2025Q1,560898,-8.503540627084941
2063,世鎧,鋼鐵工業,2025Q1,108726,-6.389316986232964
2064,晉椿,鋼鐵工業,2025Q1,139424,4.989532974894201
2065,世豐,鋼鐵工業,2025Q1,184978,-14.454711100012023
2066,世德,電機機械,2025Q1,248354,-5.856620824551561
2067,嘉鋼,電機機械,2025Q1,102404,9.228603123133372
2069,運錩,鋼鐵工業,2025Q1,1009522,5.552715087069943
2070,精湛,電機機械,2025Q1,61612,9.11731368659677
2073,雄順,鋼鐵工業,2025Q1,56049,-1.4678995851205965
2101,南港,橡膠工業,2025Q1,800199,3.524923248890941
2102,泰豐,橡膠工業,2025Q1,28913,35.569934824400995
2103,台橡,橡膠工業,2025Q1,3679669,28.074285590973293
2104,國際中橡,橡膠工業,2025Q1,1126012,-16.564880857994346
2105,正新,橡膠工業,2025Q1,8644058,-3.395247578750673
2106,建大,橡膠工業,2025Q1,3221057,1.5749034645542657
2107,厚生,橡膠工業,2025Q1,123151,17.894101992169176
2108,南帝,橡膠工業,2025Q1,792482,-4.73510347745807
2109,華豐,橡膠工業,2025Q1,385058,1.5651871155611357
2114,鑫永銓,橡膠工業,2025Q1,130561,6.2058699118211695
2115,六暉-KY,汽車工業,2025Q1,291328,0.6975216895371746
2201,裕隆,汽車工業,2025Q1,6396110,-10.685457773143009
2204,中華,汽車工業,2025Q1,3056790,-29.377101129374005
2206,三陽工業,汽車工業,2025Q1,5905573,0.9077570458989206
2207,和泰車,汽車工業,2025Q1,23824725,-2.4600893398107404
2208,台船,航運業,2025Q1,1779490,62.3860804369985
2211,長榮鋼,鋼鐵工業,2025Q1,1152426,-1.071076304207303
2221,大甲,其他,2025Q1,136142,27.78367013637942
2227,裕日車,汽車工業,2025Q1,1468046,-38.33084298003923
2228,劍麟,汽車工業,2025Q1,454911,8.361163383435363
2230,泰茂,電機機械,2025Q1,77600,-17.16039498265279
2231,為升,汽車工業,2025Q1,334081,-1.8035547900310684
2233,宇隆,汽車工業,2025Q1,294389,-4.775012857794411
2235,謚源,電機機械,2025Q1,65835,26.969585928911687
2236,百達-KY,汽車工業,2025Q1,577057,320.3075152592247
2239,英利-KY,汽車工業,2025Q1,1385199,-10.024143841956242
2241,艾姆勒,汽車工業,2025Q1,67097,4.634697855750487
2243,宏旭-KY,汽車工業,2025Q1,97456,12.87991104521868
2247,汎德永業,汽車工業,2025Q1,4204874,-14.158127304964175
2248,華勝-KY,汽車工業,2025Q1,155726,13.498779199008782
2250,IKKA-KY,汽車工業,2025Q1,298608,0.1771336553945249
2254,巨鎧精密-創,汽車工業,2025Q1,61475,-2.310540450348806
2258,鴻華先進-創,汽車工業,2025Q1,484710,-30.422637511860348
2301,光寶科,電腦及週邊設備業,2025Q1,13352871,23.80680536970499
2302,麗正,半導體業,2025Q1,68541,20.660153155532083
2303,聯電,半導體業,2025Q1,19858647,9.31084121469022
2305,全友,電腦及週邊設備業,2025Q1,51148,-5.771817026215435
2308,台達電,電子零組件業,2025Q1,43443999,37.57657296761517
2312,金寶,其他電子業,2025Q1,13595024,16.179299850680593
2313,華通,電子零組件業,2025Q1,6248236,14.420986301680925
2314,台揚,通信網路業,2025Q1,80115,-45.872997642099
2316,楠梓電,電子零組件業,2025Q1,346737,18.965552734509025
2317,鴻海,其他電子業,2025Q1,552124573,23.36861000157296
2321,東訊,通信網路業,2025Q1,60556,-1.204033021176624
2323,中環,光電業,2025Q1,615907,-1.2979041868187164
2324,仁寶,電腦及週邊設備業,2025Q1,76226615,-2.2610198253150045
2327,國巨,電子零組件業,2025Q1,11101274,10.756383275271055
2328,廣宇,電子零組件業,2025Q1,2108509,10.173716848747311
2329,華泰,半導體業,2025Q1,1602572,6.596301856521505
2330,台積電,半導體業,2025Q1,285956830,46.48616989457202
2331,精英,電腦及週邊設備業,2025Q1,1387561,-1.430841590875348
2332,友訊,通信網路業,2025Q1,1154949,-10.553246789455503
2337,旺宏,半導體業,2025Q1,2250760,6.507492519783593
2338,光罩,半導體業,2025Q1,545412,-14.537007294123178
2340,台亞,半導體業,2025Q1,389042,11.455468463513018
2342,茂矽,半導體業,2025Q1,184863,44.874688484506514
2344,華邦電,半導體業,2025Q1,7572802,0.8183903516421193
2345,智邦,通信網路業,2025Q1,17317305,127.3180201457162
2347,聯強,電子通路業,2025Q1,34039986,-3.851972876980639
2348,海悅,其他,2025Q1,923389,65.77214944445741
2349,錸德,光電業,2025Q1,743084,4.376431853265855
2351,順德,半導體業,2025Q1,945368,13.698389599143685
2352,佳世達,電腦及週邊設備業,2025Q1,17679475,6.13986311393348
2353,宏碁,電腦及週邊設備業,2025Q1,29275230,6.52398326340345
2354,鴻準,其他電子業,2025Q1,12051114,280.79185376669443
2355,敬鵬,電子零組件業,2025Q1,1333540,3.649181168826122
2356,英業達,電腦及週邊設備業,2025Q1,59521941,19.699261792149613
2357,華碩,電腦及週邊設備業,2025Q1,64315282,29.33072692960789
2359,所羅門,其他電子業,2025Q1,500059,57.69607982264438
2360,致茂,其他電子業,2025Q1,2670649,46.56541293139168
2362,藍天,電腦及週邊設備業,2025Q1,1603973,-21.16573463074569
2363,矽統,半導體業,2025Q1,193776,1423.7556027364944
2364,倫飛,電腦及週邊設備業,2025Q1,149558,51.25814151057891
2365,昆盈,電腦及週邊設備業,2025Q1,99657,13.701396495071194
2367,燿華,電子零組件業,2025Q1,1545033,-4.408026089555083
2368,金像電,電子零組件業,2025Q1,4526585,51.1002253192022
2369,菱生,半導體業,2025Q1,446717,-4.212392947967459
2371,大同,電機機械,2025Q1,3930070,7.064000520872068
2373,震旦行,其他電子業,2025Q1,897346,-0.9472065630012132
2374,佳能,光電業,2025Q1,477923,-7.37764805975298
2375,凱美,電子零組件業,2025Q1,481165,13.487129170577996
2376,技嘉,電腦及週邊設備業,2025Q1,22322801,-7.959335170452189
2377,微星,電腦及週邊設備業,2025Q1,20263385,23.446831022940096
2379,瑞昱,半導體業,2025Q1,11832604,30.897863504569354
2380,虹光,電腦及週邊設備業,2025Q1,276246,-5.753149852102801
2382,廣達,電腦及週邊設備業,2025Q1,192546802,89.31084918234593
2383,台光電,電子零組件業,2025Q1,7668109,64.7733968236232
2385,群光,電子零組件業,2025Q1,8473057,-0.4383947764408722
2387,精元,電腦及週邊設備業,2025Q1,1513710,-20.17122702505437
2388,威盛,半導體業,2025Q1,666133,-16.770516157164867
2390,云辰,其他電子業,2025Q1,65919,-0.1000227324391907
2392,正崴,電子零組件業,2025Q1,6093881,0.5002185188544664
2393,億光,光電業,2025Q1,1794834,0.7778863322440455
2395,研華,電腦及週邊設備業,2025Q1,6323370,25.6099612822948
2397,友通,電腦及週邊設備業,2025Q1,883647,33.309848955724654
2399,映泰,電腦及週邊設備業,2025Q1,168808,-7.844325433869972
2401,凌陽,半導體業,2025Q1,593212,5.191928828424653
2402,毅嘉,電子零組件業,2025Q1,895388,30.814791006179963
2404,漢唐,其他電子業,2025Q1,3835264,-16.189885132322363
2405,輔信,電腦及週邊設備業,2025Q1,164487,3.818552484583778
2406,國碩,光電業,2025Q1,382096,-36.90579198013197
2408,南亞科,半導體業,2025Q1,2752833,-18.828003413381897
2409,友達,光電業,2025Q1,25852917,21.927109115138272
2412,中華電,通信網路業,2025Q1,19328594,5.390801761730215
2413,環科,電子零組件業,2025Q1,270249,-0.8053060640207309
2414,精技,電子通路業,2025Q1,2237143,8.885448343800984
2415,錩新,電子零組件業,2025Q1,200491,-4.057979336845783
2417,圓剛,電腦及週邊設備業,2025Q1,296172,4.305380933765808
2419,仲琦,通信網路業,2025Q1,650287,-27.81342344162461
2420,新巨,電子零組件業,2025Q1,196983,-7.921319690177582
2421,建準,電子零組件業,2025Q1,1565934,40.7282589940471
2423,固緯,其他電子業,2025Q1,273452,-3.30175501875957
2424,隴華,通信網路業,2025Q1,52545,767.5086676572561
2425,承啟,電腦及週邊設備業,2025Q1,955289,90.64980940786717
2426,鼎元,光電業,2025Q1,215090,16.844032311511654
2427,三商電,資訊服務業,2025Q1,548635,-46.53873550640257
2428,興勤,電子零組件業,2025Q1,717614,27.35394335202669
2429,銘旺科,光電業,2025Q1,35107,-9.655420880619676
2430,燦坤,電子通路業,2025Q1,1314665,-8.32265816279211
2431,聯昌,電子零組件業,2025Q1,51534,76.62542413544915
2432,倚天酷碁-創,電腦及週邊設備業,2025Q1,325675,16.95491664930942
2433,互盛電,其他電子業,2025Q1,224108,2.006372325898953
2434,統懋,半導體業,2025Q1,4607,-2.145284621920136
2436,偉詮電,半導體業,2025Q1,279400,21.18057814499165
2438,翔耀,光電業,2025Q1,38612,68.04630717674196
2439,美律,通信網路業,2025Q1,3150779,13.84097709941316
2440,太空梭,電子零組件業,2025Q1,380456,10.777365610496096
2441,超豐,半導體業,2025Q1,1443203,16.1276435841461
2442,新美齊,建材營造,2025Q1,231777,236.47436269670752
2444,兆勁,通信網路業,2025Q1,99353,-4.195595155442413
2449,京元電子,半導體業,2025Q1,2644375,24.265216923424667
2450,神腦,通信網路業,2025Q1,2503128,-13.42081661128488
2451,創見,半導體業,2025Q1,1182715,33.70235635120531
