代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),22Q1 業外 損益 (億),22Q2 業外 損益 (億),22Q3 業外 損益 (億),22Q4 業外 損益 (億),23Q1 業外 損益 (億),23Q2 業外 損益 (億),23Q3 業外 損益 (億),23Q4 業外 損益 (億),24Q1 業外 損益 (億),24Q2 業外 損益 (億),24Q3 業外 損益 (億),24Q4 業外 損益 (億),17Q1 業外 損益 (億),17Q2 業外 損益 (億),17Q3 業外 損益 (億),17Q4 業外 損益 (億),18Q1 業外 損益 (億),18Q2 業外 損益 (億),18Q3 業外 損益 (億),18Q4 業外 損益 (億),19Q1 業外 損益 (億),19Q2 業外 損益 (億),19Q3 業外 損益 (億),19Q4 業外 損益 (億),季度,14Q1 業外 損益 (億),14Q2 業外 損益 (億),14Q3 業外 損益 (億),14Q4 業外 損益 (億),15Q1 業外 損益 (億),15Q2 業外 損益 (億),15Q3 業外 損益 (億),15Q4 業外 損益 (億),16Q1 業外 損益 (億),16Q2 業外 損益 (億),16Q3 業外 損益 (億),16Q4 業外 損益 (億)
2377,微星,136,0,0,0.42,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.36,0.92,-0.29,-2.15,0.43,0.52,1.03,0.14,0.6,1.19,0.24,1
2379,瑞昱,508,+9,+1.8,1.89,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.22,2.28,9.87,1.32,1.72,1.34,4.01,0.96,-1.83,0.31,-1.63,3.08
2382,廣達,230,+3,+1.32,13.3,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,32.6,13.9,24.8,32.3,7.49,5.05,25.9,5.81,8.19,8.79,-10.2,5.53
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,14Q1 業外 損益 (億),14Q2 業外 損益 (億),14Q3 業外 損益 (億),14Q4 業外 損益 (億),15Q1 業外 損益 (億),15Q2 業外 損益 (億),15Q3 業外 損益 (億),15Q4 業外 損益 (億),16Q1 業外 損益 (億),16Q2 業外 損益 (億),16Q3 業外 損益 (億),16Q4 業外 損益 (億)
2383,台光電,515,-2,-0.39,0.05,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.08,-0.11,-0.09,0.33,-0.02,0.02,0.25,0.57,-0.44,-0.1,0.07,0.26
2385,群光,143,-0.5,-0.35,1.56,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.55,4.81,1.28,1.62,1.14,4.18,-0.15,0.98,1.87,1.76,-11.4,11.1
2387,精元,50.5,+0.2,+0.4,0.3,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.32,0.45,-0.29,-0.47,0.39,0.28,0.88,0.39,0.11,0.6,0.15,1.41
2388,威盛,69.6,+0.9,+1.31,3.1,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-2.25,-0.89,0.09,-1.12,0.42,3.8,21.7,0.77,4.6,3.5,3.21,3.4
2392,正崴,46.55,-0.35,-0.75,3.88,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.23,1.26,1.95,7.53,5.94,9.27,4.58,5.75,7.32,2.64,-0.58,0.68
2393,億光,77.7,0,0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.42,-0.62,0.24,1.04,0.39,-0.02,1.08,1.27,0.57,0.2,-1.25,1.31
2395,研華,324,-17,-4.99,1.14,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.69,-0.23,2.62,2.39,1.29,-0.08,1.95,0.45,1.51,1.5,1.05,0.59
2397,友通,59,-0.3,-0.51,0.1,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.11,-0.05,0.23,0.33,-0.06,0.04,0.45,0.05,-0.18,0.01,-0.1,0.35
2399,映泰,17.95,-0.05,-0.28,0.06,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.38,0,0.37,-0.9,0.01,-0.11,0.63,0.02,-0.03,0.03,-0.24,0.56
2401,凌陽,20.85,-0.15,-0.71,0.74,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.06,1.11,1.04,0.7,7.14,-0.14,-4.67,1.38,-0.25,0.38,0.79,0.37
2402,毅嘉,34.3,-0.2,-0.58,0.35,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.12,0.95,0.55,0.82,0.12,0.47,0.83,-0.3,-0.3,0.34,-0.05,0.87
2404,漢唐,458.5,+12,+2.69,0.99,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.4,2.49,0.5,0.95,0.26,3.18,1.67,0.1,-0.32,0.33,1.36,1
2405,輔信,16.25,-0.2,-1.22,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-1.53,0.02,0.09,0.16,0.04,0,0.11,-0.01,0.09,0,0.09,-1.14
2412,中華電,128,-0.5,-0.39,3.87,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,4.45,4.6,5.08,3.45,7.38,3.53,1.93,3.24,5.01,6.14,3.89,-2.27
2414,精技,37.3,-0.05,-0.13,0,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.01,0.01,0.07,0.01,-0.02,-0.02,-0.04,-0.02,0,0.03,0.01,-0.03
2415,錩新,22.2,+0.1,+0.45,0.06,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.04,-0.03,1.34,-0.01,-0.05,-0.07,-0.07,-0.03,-0.03,-0.08,-0.09,-0.14
2417,圓剛,36.3,-0.55,-1.49,0.08,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.2,0,0.07,0.19,-0.09,0.1,0.31,0.01,0.06,0.07,-0.01,0.07
2419,仲琦,20.6,-0.2,-0.96,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.09,0.74,-0.66,0.34,-0.36,-0.12,0.22,-0.11,-0.1,-0.47,-0.36,-0.03
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,14Q1 業外 損益 (億),14Q2 業外 損益 (億),14Q3 業外 損益 (億),14Q4 業外 損益 (億),15Q1 業外 損益 (億),15Q2 業外 損益 (億),15Q3 業外 損益 (億),15Q4 業外 損益 (億),16Q1 業外 損益 (億),16Q2 業外 損益 (億),16Q3 業外 損益 (億),16Q4 業外 損益 (億)
2420,新巨,52.6,-0.3,-0.57,0.3,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.34,0.04,0.42,0.57,0.57,0.06,0.79,0.48,-0.17,0.15,-0.36,0.78
2421,建準,81.5,+0.4,+0.49,0.33,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.31,0.1,0.13,0.53,0.2,0.2,0.66,0.39,0.05,0.27,0.27,0.79
2423,固緯,45.15,+0.35,+0.78,0.16,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.26,0.1,0.12,0.19,0.03,0,0.51,0.09,0.23,0.35,0.1,-0.04
2425,承啟,33.75,+0.95,+2.9,0.08,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.13,-0.12,0.19,0.37,-0.11,-0.16,0.62,0.05,-0.13,0.11,-0.31,0.3
2426,鼎元,15.35,-0.05,-0.32,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.08,-0.32,0.13,0.39,-0.17,-0.03,0.35,-0.36,-0.5,-0.43,-0.81,0.68
2427,三商電,23.95,-0.8,-3.23,0.06,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.08,0.1,0.02,0.13,-0.03,0.11,0.18,-0.13,0.07,0.16,0.13,-0.12
2428,興勤,126,+0.5,+0.4,0.39,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.33,0.04,0.4,0.44,0.05,0.11,0.9,0.19,0.02,0.36,0.97,0.9
2430,燦坤,26.5,-0.15,-0.56,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.08,0.02,0.2,-0.33,-0.5,-0.68,0.32,-0.99,-0.65,-0.08,-0.2,-0.15
2432,倚天酷碁-創,28.3,+0.15,+0.53,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
2433,互盛電,50.5,+0.1,+0.2,0.34,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.11,0.63,1.32,-0.09,-0.03,0.39,1.06,-0.14,-0.26,-0.05,1.39,-0.01
2434,統懋,28.2,-0.3,-1.05,0.38,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,4.18,-0.1,0.07,0.12,0.01,-0.07,0.2,0.41,-0.07,-0.04,-0.1,-0.05
2436,偉詮電,42.4,-0.15,-0.35,0.38,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.66,0.39,0.84,0.43,0.2,0.59,0.58,-0.03,-0.01,0.09,0.5,0.28
2439,美律,111.5,+2,+1.83,0.75,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.37,0,0.39,0.44,-0.25,-0.19,0.58,-0.56,0.08,0.62,5.12,2.35
2441,超豐,52.7,0,0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.23,0.02,0.29,0.47,0.03,0.04,0.52,0.23,0,0.04,-0.12,0.43
2442,新美齊,23,+0.4,+1.77,0.2,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.34,0.15,0.42,0.28,0.03,0.36,-0.31,0.2,-0.65,0.39,0.54,0.67
2449,京元電子,81.7,-2.3,-2.74,0.18,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.15,0.87,0.72,0.14,0.85,0.81,0.11,-0.31,0.78,0.26,-0.92,-1.24
2450,神腦,31.3,-0.1,-0.32,0.87,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.79,0.96,0.89,1.02,0.95,0.49,1.13,0.73,0.72,0.88,0.67,1.23
2451,創見,99.5,+2.6,+2.68,1.04,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.14,-0.19,1.59,3.99,0.13,-1.07,6.25,1.31,-1.52,1.42,-2.36,1.82
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,14Q1 業外 損益 (億),14Q2 業外 損益 (億),14Q3 業外 損益 (億),14Q4 業外 損益 (億),15Q1 業外 損益 (億),15Q2 業外 損益 (億),15Q3 業外 損益 (億),15Q4 業外 損益 (億),16Q1 業外 損益 (億),16Q2 業外 損益 (億),16Q3 業外 損益 (億),16Q4 業外 損益 (億)
2453,凌群,59.8,-0.7,-1.16,0.06,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.05,0.07,0.14,0.09,-0.01,0.05,0.09,0.04,0,0.09,0.03,0.05
2454,聯發科,1340,-25,-1.83,10.6,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,6.88,13.9,11.2,19.1,4.7,5.41,14.5,9.97,8.75,6.82,9.93,15.9
2455,全新,95.5,+1,+1.06,0.03,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.09,-0.03,0.1,0.24,-0.02,0.04,0.43,-0.25,-0.11,0.07,-0.15,-0.1
2457,飛宏,25,-0.45,-1.77,0.4,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.39,0.18,0.55,1.69,0.23,0.15,0.87,0.27,0.04,0.04,-0.21,0.59
2458,義隆,118,+1.5,+1.29,0.24,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.51,1.07,0.5,0.47,-0.1,-0.02,0.68,0.07,-0.06,-0.02,-0.32,0.13
2459,敦吉,59.8,+0.7,+1.18,0.22,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.37,0.22,0.23,0.11,0.25,0.28,0.3,0.16,0.2,0.24,0.08,0.25
2461,光群雷,16.2,0,0,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.12,-0.1,-0.01,-0.44,-0.24,-0.06,0.17,-0.28,-0.38,-0.23,-0.49,-0.21
2462,良得電,20.9,+0.3,+1.46,0.15,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.52,-0.11,0.15,0.27,0.12,-0.13,0.78,0.12,-0.11,0.01,-0.16,0.37
2464,盟立,56,-0.2,-0.36,0.06,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.12,-0.07,0.19,0.37,0.02,-0.05,0.24,0.08,-0.33,0.08,-0.42,0.54
2467,志聖,130.5,-1,-0.76,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.06,0.09,0.33,0.34,-0.07,0.01,-0.06,-4.06,-0.14,-0.2,0.09,0.09
2468,華經,58.3,-5.6,-8.76,0.04,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.03,0.02,0.06,0.11,0.02,0.02,0.08,0.03,0.01,0.01,0.01,0.05
2471,資通,57.3,+0.5,+0.88,0.08,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.2,-0.05,0.02,0.04,-0.01,0.02,0.15,0.03,0.03,0.07,0.13,0.31
2472,立隆電,68.1,-1.9,-2.71,0.14,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.14,-0.16,0.79,0.96,-0.11,-0.19,1.01,-0.5,0.43,-0.6,-0.52,0.43
2474,可成,213.5,+17,+8.65,11.6,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,6.51,2.79,8.36,17.5,0.06,6.52,33.6,12.6,-1.17,19.1,-6.68,40.1
2476,鉅祥,68.8,+0.6,+0.88,0.33,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.29,0.25,0.36,0.45,0.25,0.17,0.79,0.42,0.07,0.31,-0.11,0.69
2477,美隆電,22.25,+0.25,+1.14,0.19,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.28,0.31,-1.16,0.29,0.33,-0.08,0.92,0.32,0.24,0.37,0.18,0.27
2478,大毅,41.55,+0.05,+0.12,0.2,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.41,-0.06,0.14,0.4,0.12,0.01,0.6,0.3,-0.11,0.2,-0.05,0.5
2480,敦陽科,132.5,+2,+1.53,0.05,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.06,0.06,-0.12,0.05,0.04,0.05,0.13,0.1,0.04,0.08,0.14,0.04
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,14Q1 業外 損益 (億),14Q2 業外 損益 (億),14Q3 業外 損益 (億),14Q4 業外 損益 (億),15Q1 業外 損益 (億),15Q2 業外 損益 (億),15Q3 業外 損益 (億),15Q4 業外 損益 (億),16Q1 業外 損益 (億),16Q2 業外 損益 (億),16Q3 業外 損益 (億),16Q4 業外 損益 (億)
2481,強茂,43.15,-0.9,-2.04,-0.48,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-1.02,-2.56,-0.89,-2.28,-1.08,-0.95,1.18,0.13,0.69,0.48,0.25,0.35
2482,連宇,18.65,+0.1,+0.54,0.04,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.07,-0.03,0.06,0.14,-0.01,-0.04,0.16,0,-0.02,0.06,-0.06,0.13
2483,百容,17.3,-0.2,-1.14,0.2,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.29,0.14,0.18,0.23,0,0.6,0.55,-0.05,0.06,0.1,-0.05,0.36
2484,希華,20,+0.1,+0.5,0.14,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.15,-0.1,0.13,0.61,0.03,0.06,0.75,-0.11,-0.26,0.16,-0.2,0.5
2486,一詮,76.2,-0.2,-0.26,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.47,-0.42,-0.06,0.49,0.11,-0.33,0.67,-1.41,-0.2,-0.15,-0.38,-0.12
2488,漢平,45.3,-0.1,-0.22,0.12,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.06,0.05,0.21,0.27,0.12,0.05,0.09,0.17,0.02,0.04,-0.1,0.44
2489,瑞軒,13.85,+0.3,+2.21,5.58,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,3.51,2.13,1.59,1.94,2.62,3.09,7.24,19.4,17.5,3.66,1.71,2.51
2492,華新科,77,-0.2,-0.26,0.88,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.12,0.29,1.28,1.16,0.25,1.92,1.45,0.66,0.04,0.62,1.42,1.33
2493,揚博,85.2,+1.8,+2.16,0.07,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.26,-0.07,0.05,0.15,-0.06,-0.09,0.48,0.06,0.09,0.09,-0.11,-0.05
2495,普安,23.25,+0.05,+0.22,0.27,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.2,-0.06,0.44,0.52,0.09,0.06,1.07,0.04,0.14,0.38,0.19,0.17
2496,卓越,75.3,+0.4,+0.53,0.01,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.03,0.01,0,0,0.01,-0.01,0.01,0,-0.01,0.01,0.01,0.01
2497,怡利電,45.45,+0.1,+0.22,0.14,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.13,0.02,0.35,0.48,0.12,0.04,0.47,0.01,0.09,0.05,-0.14,0.1
2501,國建,18.9,+0.1,+0.53,0.1,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.25,0.71,1.65,-0.61,-0.56,0.59,0.75,-0.37,-0.38,-0.26,0.6,-0.66
2504,國產,39.25,-0.9,-2.24,-2.16,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.64,-0.26,0.85,4.06,1.29,4.71,4.94,0.52,2.6,-0.58,0.89,-44.3
2505,國揚,20.35,+0.45,+2.26,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.26,-0.1,-0.14,-0.05,-0.08,-0.07,0.07,0.01,-0.03,0.21,0.01,-0.4
2506,太設,9.93,+0.03,+0.3,0.19,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.19,-0.18,0.97,-0.21,-0.2,0.21,0.83,0.16,0.06,-0.25,1.15,-0.1
2509,全坤建,13.8,+0.05,+0.36,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.08,0.25,-0.17,-0.28,-0.23,-0.11,-0.2,0.12,-0.07,-0.21,-0.08,-0.04
2511,太子,9.07,+0.01,+0.11,0.45,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.11,0.12,0.42,-0.88,-0.59,2.04,-0.23,-0.52,0.33,0.43,-0.05,3.22
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,14Q1 業外 損益 (億),14Q2 業外 損益 (億),14Q3 業外 損益 (億),14Q4 業外 損益 (億),15Q1 業外 損益 (億),15Q2 業外 損益 (億),15Q3 業外 損益 (億),15Q4 業外 損益 (億),16Q1 業外 損益 (億),16Q2 業外 損益 (億),16Q3 業外 損益 (億),16Q4 業外 損益 (億)
2514,龍邦,16.65,-0.15,-0.89,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,32,-10.4,33.2,-54.6,0.03,0.17,0.03,-0.95,-0.3,0.08,-0.14,-0.29
2515,中工,9.95,-0.05,-0.5,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.11,0.16,-1.71,0.92,0.76,0.14,-0.37,-6.4,0.16,-0.21,0.19,1.44
2516,新建,16.1,-0.3,-1.83,0.05,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.09,0.03,-0.02,0.17,0.03,-0.06,-0.02,0.1,0.07,0.01,0.03,0.22
2520,冠德,49.25,+0.55,+1.13,-0.76,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.64,-0.37,-0.28,0.01,-0.45,-0.33,-0.44,-1.41,-0.58,-3.76,-0.01,-0.92
2524,京城,48.1,-1.05,-2.14,-0.27,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.14,-0.11,-0.18,-0.32,-0.28,-0.27,-0.28,-0.34,-0.33,-0.32,-0.36,-0.27
2527,宏璟,29.1,+0.5,+1.75,0.57,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0,-0.09,1.28,-0.11,0.79,-0.03,1.75,2.73,0.01,-0.01,1.39,-0.89
2528,皇普,33.75,-0.05,-0.15,0.03,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.01,-0.01,0.12,0.02,-0.01,-0.01,0,0.23,-0.02,-0.01,0.03,-0.04
2530,華建,33.9,+0.2,+0.59,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.02,0.12,-0.14,-0.57,-0.02,-0.02,-0.02,0.04,-0.09,-0.11,-0.16,-0.08
2534,宏盛,23.75,+0.05,+0.21,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.37,-0.37,0.07,-0.5,-0.48,-0.5,-0.24,-0.52,-0.36,-1.06,0.15,-0.63
2535,達欣工,52.8,-1.3,-2.4,0.35,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.21,0.01,-0.23,0.02,-0.25,-0.24,-0.21,-0.21,0.44,-0.03,-0.34,4.98
2536,宏普,29.35,+0.05,+0.17,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.46,-0.32,-0.38,-0.05,-0.13,-0.04,-0.07,0.03,-0.03,1.33,0.12,-0.24
2537,聯上發,10.35,0,0,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.11,-0.09,-0.06,-0.01,-0.06,-0.19,-0.03,0.04,0.09,0.22,0.03,-0.5
2538,基泰,12.9,-0.05,-0.39,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.01,-0.41,0.96,0.95,-0.06,-0.27,1.12,-0.93,-0.01,-0.7,-0.86,-0.41
2539,櫻花建,62.9,-0.1,-0.16,0.02,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.01,0,0,0,-0.01,0,-0.02,-0.01,-0.02,-0.01,0.37,-0.01
2540,愛山林,84.8,+0.1,+0.12,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.02,-0.03,-0.07,-0.05,-0.05,-0.07,-0.08,-0.13,-0.23,-0.29,-0.26,-0.26
2542,興富發,40.4,-0.1,-0.25,0.07,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.58,-0.61,0.09,0.07,0.89,-0.49,-0.94,1.13,0.64,0.5,-0.61,0.71
2543,皇昌,78,-0.6,-0.76,0.21,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.11,0.25,0.17,0.06,0.02,0.34,-0.01,0.65,0.07,0.35,0.49,0
2545,皇翔,50.9,-0.3,-0.59,-0.62,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.65,-0.75,0.06,0.2,-0.62,-0.64,-0.08,-0.45,-0.83,-0.84,0.04,-2.84
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,14Q1 業外 損益 (億),14Q2 業外 損益 (億),14Q3 業外 損益 (億),14Q4 業外 損益 (億),15Q1 業外 損益 (億),15Q2 業外 損益 (億),15Q3 業外 損益 (億),15Q4 業外 損益 (億),16Q1 業外 損益 (億),16Q2 業外 損益 (億),16Q3 業外 損益 (億),16Q4 業外 損益 (億)
2546,根基,78.4,-0.7,-0.88,0.05,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.03,-0.02,0.22,0.12,0.15,-0.04,0.05,-0.18,-0.03,0.01,0.21,0.13
2548,華固,100.5,-2.5,-2.43,0.13,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.07,-0.08,-0.12,0.46,0.01,0.03,0.43,0.11,0.04,-0.28,0.58,0.43
2597,潤弘,169.5,-1,-0.59,0.51,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.01,0.04,2.03,0.49,-0.14,-0.09,2.62,0.47,-0.02,0.02,0.6,0.15
2603,長榮,207,-6,-2.82,-1.95,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-5.25,0.19,-0.11,-0.29,2.67,-2.28,-0.99,-7.75,-6.59,-1.56,1.51,-2.96
2605,新興,22.85,+0.4,+1.78,-0.33,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.3,-0.1,-0.5,-0.87,-0.11,0.12,-1.23,-0.18,0.12,-0.29,0.06,-0.62
2606,裕民,52,+0.3,+0.58,0.98,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.51,5.21,3.55,-0.27,0.7,3.45,2.47,-0.02,-3.65,-2.57,1.05,1.3
2607,榮運,29,+0.05,+0.17,0.22,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.19,0.43,0.74,0.55,-0.17,0.7,0.44,-0.19,-0.35,0.47,-0.23,0.07
2608,嘉里大榮,35.7,-0.1,-0.28,0.36,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.02,0.08,0.09,0.15,0,2.51,0.12,0.06,0.46,0.75,0,0.03
2609,陽明,71,-1.5,-2.07,-3.54,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-4.6,1.08,-5.39,-9.07,-2.25,-1.96,-8.01,-2.6,-2.29,-4.23,0.68,-3.9
2610,華航,20.85,-0.6,-2.8,-4.86,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-16.4,-1.6,-2.06,-1.51,-2.44,-1.61,4.09,-9.98,-5.05,-6.34,-4.03,-11.4
2611,志信,19.6,-0.1,-0.51,0.01,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.13,-0.11,0.78,-0.1,0.11,-0.05,0.35,-0.5,-0.06,0.11,0.11,-0.62
2612,中航,39.3,-0.1,-0.25,-0.55,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.63,-0.49,-0.25,-0.25,-0.05,-1.04,-0.44,-0.23,-0.45,-0.57,-0.95,-1.3
2613,中櫃,28.75,-1.25,-4.17,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.05,-0.05,-0.02,0.01,-0.05,-0.05,-0.14,-0.19,-0.02,-0.06,-0.42,-0.09
2614,東森,16.25,-0.1,-0.61,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-5.45,-1.46,0.52,-2.12,1.42,1.25,0.34,-9.77,-0.25,3.14,-0.61,-0.23
2615,萬海,79.3,-4,-4.8,2.04,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,3,-2.28,4.47,6.56,0.83,1.86,17.6,-3.84,-1.78,-0.34,-2.79,1.17
2617,台航,27.1,-0.05,-0.18,0.16,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.09,0.96,0.23,0.6,0.15,-0.31,0.36,-0.09,0.25,0.01,0.03,-0.35
2618,長榮航,39.2,-0.8,-2,-5.22,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-4.57,-6.08,-16,0.8,-3.89,-3.84,-5.01,-5.66,-6.33,-2.53,-5.52,-3.94
2630,亞航,36.8,-1.7,-4.42,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,0.19,-0.22,,-0.13,0.19,-0.1
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,14Q1 業外 損益 (億),14Q2 業外 損益 (億),14Q3 業外 損益 (億),14Q4 業外 損益 (億),15Q1 業外 損益 (億),15Q2 業外 損益 (億),15Q3 業外 損益 (億),15Q4 業外 損益 (億),16Q1 業外 損益 (億),16Q2 業外 損益 (億),16Q3 業外 損益 (億),16Q4 業外 損益 (億)
