代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),22Q1 營益 (億),22Q2 營益 (億),22Q3 營益 (億),22Q4 營益 (億),23Q1 營益 (億),23Q2 營益 (億),23Q3 營益 (億),23Q4 營益 (億),24Q1 營益 (億),24Q2 營益 (億),24Q3 營益 (億),24Q4 營益 (億),17Q1 營益 (億),17Q2 營益 (億),17Q3 營益 (億),17Q4 營益 (億),18Q1 營益 (億),18Q2 營益 (億),18Q3 營益 (億),18Q4 營益 (億),19Q1 營益 (億),19Q2 營益 (億),19Q3 營益 (億),19Q4 營益 (億),季度,14Q1 營益 (億),14Q2 營益 (億),14Q3 營益 (億),14Q4 營益 (億),15Q1 營益 (億),15Q2 營益 (億),15Q3 營益 (億),15Q4 營益 (億),16Q1 營益 (億),16Q2 營益 (億),16Q3 營益 (億),16Q4 營益 (億)
3013,晟銘電,84.9,+0.4,+0.47,0.2,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.16,-0.36,-0.41,0.02,-0.16,0.31,0.36,-0.12,-0.23,0.74,1.01,1.09
3014,聯陽,126,-1.5,-1.18,1.14,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.19,1.61,1.56,0.65,1.14,0.73,1.3,1.07,0.97,1.06,1.53,0.83
3015,全漢,49.8,-0.2,-0.4,0.09,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.16,0.6,0.99,0.2,-0.82,-1,-0.18,0.11,0.13,0.75,0.44,-0.29
3016,嘉晶,31.7,-0.3,-0.94,0.04,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.02,0.14,-0.06,-0.11,0.32,0.31,-0.26,-0.18,0.13,0.24,-0.13,0.03
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,14Q1 營益 (億),14Q2 營益 (億),14Q3 營益 (億),14Q4 營益 (億),15Q1 營益 (億),15Q2 營益 (億),15Q3 營益 (億),15Q4 營益 (億),16Q1 營益 (億),16Q2 營益 (億),16Q3 營益 (億),16Q4 營益 (億)
3017,奇鋐,418.5,+3,+0.72,2.55,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.68,2.32,1.36,1.16,2.06,1.37,2.95,4.37,3.39,2.99,3.77,4.22
3019,亞光,130,-1,-0.76,1.06,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-1.42,-0.32,0.94,-0.63,-0.7,1.38,2.7,0.24,0.53,2.18,5.98,1.83
3021,鴻名,17,-0.2,-1.16,0.22,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.19,0.29,0.06,0.23,0.02,0.17,0.24,0.2,0.19,0.44,0.33,0.28
3022,威強電,79.2,-0.4,-0.5,2.51,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.78,2.14,2.25,1.68,2.29,3.66,2.88,1.07,2.81,2.48,3.15,4.93
3023,信邦,204.5,-2.5,-1.21,2.86,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,2.21,2.83,2.58,1.89,2.65,3.09,2.96,1.97,4.15,3.87,3.71,2.45
3024,憶聲,14.3,-0.05,-0.35,-1.05,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-1.07,-0.56,-0.37,-1.1,-0.76,-0.75,-1.45,-1.34,-0.35,-0.71,-0.93,-3.23
3025,星通,49.4,-1.2,-2.37,0.01,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.04,-0.1,-0.01,0.14,-0.09,-0.05,-0.13,0.02,0.08,0.05,0.1,0.04
3026,禾伸堂,80.7,-0.3,-0.37,1.48,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.96,1.43,2.28,1.35,1.78,1.8,1.75,1.01,1.33,0.87,1.17,1.05
3027,盛達,27.25,-0.4,-1.45,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.07,0.07,0.14,-0.3,-0.06,0.11,0,-0.07,-0.1,0.23,0.07,-0.42
3028,增你強,30.65,-0.05,-0.16,0.98,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.13,0.52,1.01,1,1.38,0.71,1.4,1.19,1.07,0.81,0.53,1.03
3029,零壹,115,0,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.14,0.24,0.36,0.58,0.6,0.47,0.61,0.39,0.31,0.59,0.97,0.71
3030,德律,100,+0.5,+0.5,2.54,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.72,2.58,8.65,1.61,3.47,3.3,4.26,0.48,1.27,2.4,1.06,0.72
3031,佰鴻,17.75,+0.35,+2.01,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.22,-0.07,-0.01,-0.43,-0.08,-0.24,-0.44,-0.32,0.01,-0.05,0.49,0.44
3032,偉訓,61.8,-0.4,-0.64,0.84,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.76,0.74,0.41,0.58,0.57,0.33,0.58,0.87,1.03,0.52,1.27,2.41
3033,威健,31.35,-0.2,-0.63,1.79,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.84,2.07,1.96,1.75,1.85,1.47,2.22,2.04,1.61,1.63,1.24,1.78
3034,聯詠,491,0,0,17.1,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,13.9,19.6,23,22.6,19.2,16.6,16.9,16.8,14.2,14.3,14.6,13.3
3035,智原,202,-10,-4.72,1.36,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.99,2.1,1.71,1.58,2.32,2.07,1.85,-0.96,0.98,1.31,1.12,0.31
3036,文曄,101,+1.5,+1.51,6.17,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,4.92,6.21,6.92,6.58,6.15,6.45,6.46,5.71,5.82,6.48,8.59,3.72
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,14Q1 營益 (億),14Q2 營益 (億),14Q3 營益 (億),14Q4 營益 (億),15Q1 營益 (億),15Q2 營益 (億),15Q3 營益 (億),15Q4 營益 (億),16Q1 營益 (億),16Q2 營益 (億),16Q3 營益 (億),16Q4 營益 (億)
3037,欣興,84.7,-0.5,-0.59,1.38,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.92,2.03,4.87,2.73,-7.33,-1.21,2.4,8.7,0.51,-2.42,0.23,5.09
3038,全台,22.9,+0.15,+0.66,0.44,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.42,0.44,0.12,0.17,0.73,0.62,0.37,0.64,0.83,0.3,0.67,0.05
3040,遠見,43.85,-1.9,-4.15,0.12,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.07,0.01,0.06,0.2,0.12,0.16,0.05,0.1,0.15,0.18,0.21,0.14
3042,晶技,86.6,-0.3,-0.35,2.53,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,2.14,2.54,2.66,2.69,2.17,1.81,2.35,2.75,2.81,2.28,3.08,3.04
3043,科風,25.3,+0.35,+1.4,-0.58,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.56,-0.9,-0.34,-1.39,-0.86,-0.66,-0.55,-0.5,-0.67,-0.4,-0.17,0.05
3044,健鼎,172.5,+0.5,+0.29,7.6,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,6.2,6.65,6.39,6.49,4.59,5.1,10,8.9,6.19,8.08,9.89,12.7
3045,台灣大,114.5,-3.5,-2.97,48.8,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,51.1,53.9,50.9,41.2,43.4,49.5,51.4,43.4,50,52.4,50.9,46.8
3046,建碁,43.15,-0.45,-1.03,-0.68,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.59,-0.9,-0.97,-0.63,-0.58,-0.67,-0.33,-0.23,-0.55,-0.83,-0.63,-1.29
3047,訊舟,19.85,-0.05,-0.25,0.32,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.16,0.61,0.8,-0.16,0.47,0.71,0.3,0,0.21,0.21,0.05,0.43
3050,鈺德,12.8,-0.05,-0.39,0.1,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.03,-0.1,-0.09,-0.08,0.16,0.11,0.07,-0.19,0.24,0.26,0.44,0.3
3051,力特,27.45,+0.85,+3.2,0.75,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.42,0.81,1.57,2.26,1.65,0.59,0.78,0.25,0.21,-0.2,0.15,0.49
3052,夆典,10.7,0,0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.57,0.01,-0.34,1.09,0.09,0.56,0.38,0.43,0.09,0.03,0.05,0.28
3056,富華新,36.65,+0.85,+2.37,1.81,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.21,0.02,-0.08,4.17,0.63,-0.16,5.66,1.23,-0.17,10.7,-0.28,-0.23
3059,華晶科,33.3,-0.3,-0.89,0.48,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.2,1.55,0.59,0.67,-0.23,0.44,1.75,0.31,-0.77,-0.02,0.17,1.08
3060,銘異,21.1,+0.3,+1.44,1.47,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.99,1.65,1.93,1.88,2.34,1.17,1.82,1.93,1.05,-0.03,0.63,1.33
3062,建漢,21.4,0,0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.1,2.05,0.89,1.46,1.66,2.12,0.89,1.87,1.29,0.7,0.52,-0.39
3090,日電貿,61.1,-0.7,-1.13,1.03,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.85,1.05,0.1,1.51,1.32,0.85,0.9,1.1,0.99,1.18,1.21,1.36
3094,聯傑,22.9,-0.25,-1.08,0.15,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.15,0.23,0.16,0.1,0.11,0.18,0.1,0.18,0.19,0.14,0.14,0.11
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,14Q1 營益 (億),14Q2 營益 (億),14Q3 營益 (億),14Q4 營益 (億),15Q1 營益 (億),15Q2 營益 (億),15Q3 營益 (億),15Q4 營益 (億),16Q1 營益 (億),16Q2 營益 (億),16Q3 營益 (億),16Q4 營益 (億)
3130,一零四,220.5,+1.5,+0.68,0.81,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.63,0.98,1.16,0.32,0.68,1.1,0.87,0.65,0.83,1.12,1,0.45
3138,耀登,79.4,+0.5,+0.63,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
3150,鈺寶-創,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
3164,景岳,19.15,-0.15,-0.78,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.04,-0.2,-0.41,-0.79,-0.23,-0.2,0.12,-0.15,-0.05,0.05,-0.08,-0.11
3167,大量,64.7,+0.5,+0.78,0.51,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.68,0.7,0.26,0.28,0.35,1.08,0.59,-0.22,0.39,0.64,0.62,0.7
3168,眾福科,46.5,-0.25,-0.53,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
3189,景碩,70.2,+0.7,+1.01,8.05,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,8.77,13.9,11.5,5.87,5.94,6.05,8.55,10.1,5.39,7.36,7.38,5.77
3209,全科,35.55,0,0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.76,1.04,0.89,0.77,1.11,0.68,1.17,0.83,1.04,0.88,0.83,1.05
3229,晟鈦,13.05,-0.4,-2.97,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.17,0.09,0.02,0.01,0.02,-0.04,-0.16,-0.11,-0.03,-0.14,-0.16,-0.47
3231,緯創,100.5,+0.8,+0.8,10.1,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,2.15,16.2,13.3,5.97,8.17,0.19,8.62,6.93,15.3,9.47,12.8,22.5
3257,虹冠電,44.85,-0.1,-0.22,0.49,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.73,0.84,0.9,0.64,0.37,0.35,0.33,0.46,0.35,0.37,0.37,0.16
3266,昇陽,15.8,-0.15,-0.94,0.9,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,18,0.7,-0.39,-1.6,-0.43,-0.36,-6.33,1.36,0.02,-0.39,-0.45,0.67
3296,勝德,19.85,-0.05,-0.25,0.09,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.55,0.04,0.12,0.41,-0.26,-0.29,0.15,0.42,-0.18,0.21,0.42,0.58
3305,昇貿,52.2,+1.3,+2.55,0.83,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.12,1.2,1.11,0.78,0.71,0.46,0.52,0.34,0.82,1.01,1.27,0.66
3308,聯德,15.9,+0.1,+0.63,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.53,-0.18,-0.02,0.24,-0.13,0.15,0.01,-0.09,-0.33,-0.01,-0.17,0.06
3311,閎暉,39.3,+0.35,+0.9,-0.71,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-1.1,-1,-3.9,-1.01,0.39,0.16,0.05,-0.23,-1.21,0.23,-0.36,-0.6
3312,弘憶股,43,+0.15,+0.35,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.2,-0.19,0.95,0.57,-0.26,-0.66,-0.61,-2.45,0.17,0.4,0.36,0.18
3338,泰碩,46.05,-0.15,-0.32,0.41,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.16,0.65,0.51,0.45,0.17,0.17,0.36,0.66,0.3,0.3,0.75,0.49
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,14Q1 營益 (億),14Q2 營益 (億),14Q3 營益 (億),14Q4 營益 (億),15Q1 營益 (億),15Q2 營益 (億),15Q3 營益 (億),15Q4 營益 (億),16Q1 營益 (億),16Q2 營益 (億),16Q3 營益 (億),16Q4 營益 (億)
3346,麗清,28.45,-0.55,-1.9,0.47,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,0.28,0.06,1.23,0.74,0.31,0.06,-0.22,0.31,0.56,0.49,1.36
3356,奇偶,50.3,-0.7,-1.37,0.97,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.54,1.38,1.4,1.26,1.3,0.91,0.8,0.9,0.79,0.69,0.62,0.09
3376,新日興,192,+8,+4.35,3.91,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,2.35,3.03,2.96,3.53,4.8,5.03,4.64,5.85,3.17,3.16,3.96,4.46
3380,明泰,25.7,+0.15,+0.59,1.01,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.69,1.71,0.58,1.71,1.42,0.22,-0.18,-0.48,1,2.69,1.5,1.3
3406,玉晶光,358.5,-5.5,-1.51,-1.52,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-3.93,-3.03,-0.23,-0.83,-4.84,-5.24,-0.42,-1.27,-3.36,-1.88,2.29,4.5
3413,京鼎,249.5,+0.5,+0.2,1.18,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.7,0.97,-0.08,-0.05,0.82,1.15,1.32,1.85,0.94,1.58,2.43,2.48
3416,融程電,130,-3,-2.26,0.58,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.44,0.57,0.78,0.59,0.63,0.6,0.6,0.69,0.62,0.61,0.48,0.41
3443,創意,992,+26,+2.69,1.38,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.61,1.33,0.93,0.89,1.36,0.98,1.44,1.85,1.95,1.06,1.59,1.62
3447,展達,47.85,+0.15,+0.31,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
3450,聯鈞,195.5,-4,-2.01,3.82,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,2.35,3.15,2.89,2.58,3.13,4.01,4.29,5.16,5.35,5.04,3.86,4.09
3454,晶睿,107,-2,-1.83,1.17,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.22,0.57,1.41,0.5,0.98,1.76,1.17,0.7,1.09,1.83,1.51,1.34
3481,群創,13.65,+0.1,+0.74,47.5,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,11.8,63.7,90.9,115,112,94.1,47.1,-29,-84,-30.4,38.6,140
3501,維熹,56.2,-0.3,-0.53,1.61,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.48,1.41,1.34,1.31,1.56,1.52,2.31,1,2.38,1.57,2.66,1.77
3515,華擎,165.5,+2,+1.22,0.94,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,2.67,1.15,1.05,0.85,1.03,0.41,0.93,1.16,0.94,0.23,0.68,0.14
3528,安馳,69.4,+6.3,+9.98,0.52,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.47,0.58,0.52,0.54,0.68,0.48,0.83,0.39,0.67,0.4,0.35,0.36
3532,台勝科,74.2,+0.4,+0.54,3.06,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.98,2.71,3.89,3.69,4.8,4.39,4.37,1.33,1.81,2.43,2.34,3.03
3533,嘉澤,1140,-5,-0.44,2.18,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,3.04,2.82,3.41,1.78,1.7,1.12,2.55,2.44,0.86,0.93,2.72,2.77
3535,晶彩科,31.2,-0.6,-1.89,0.06,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.02,0.15,-0.1,-0.46,0.13,0.01,-0.06,0.48,-0.11,0.21,-0.23,0.68
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,14Q1 營益 (億),14Q2 營益 (億),14Q3 營益 (億),14Q4 營益 (億),15Q1 營益 (億),15Q2 營益 (億),15Q3 營益 (億),15Q4 營益 (億),16Q1 營益 (億),16Q2 營益 (億),16Q3 營益 (億),16Q4 營益 (億)
3545,敦泰,62.6,+1.7,+2.79,0.64,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,2.98,3.18,1.41,-0.55,-1.46,0.29,-0.35,0.16,-0.93,0.85,1.03,1.12
3557,嘉威,46.65,-0.7,-1.48,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.63,-0.31,-0.13,-0.41,-0.07,-0.2,-0.29,-0.23,-0.21,-0.21,-0.23,-0.13
3563,牧德,390,-0.5,-0.13,0.5,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.41,0.53,0.62,0.19,0.43,0.61,0.54,0.24,0.37,0.69,0.82,0.58
3583,辛耘,250.5,+1.5,+0.6,0.64,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.03,0.45,1,1.49,0.12,0.3,0.01,0.82,1.08,0.76,0.63,0.96
3588,通嘉,48.05,+1.65,+3.56,0.28,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.26,0.3,0.28,0.23,0.26,0.26,0.2,0.24,0.33,0.31,0.44,0.25
3591,艾笛森,18.3,-0.1,-0.54,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.3,0.15,-0.17,-0.75,0.21,0.12,-0.28,-0.63,-0.12,-0.09,0.36,-0.1
3592,瑞鼎,324,-1.5,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
3596,智易,213,-6,-2.74,2.62,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,2.34,2.2,1.42,2.19,0.57,0.18,1.49,3.12,3.95,6.41,4.36,3.22
3605,宏致,48.35,+0.45,+0.94,0.43,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.4,0.7,1.56,0.35,0.11,-0.32,0.46,0.38,-0.03,0.06,0.95,0.54
3607,谷崧,14.6,0,0,1.47,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.46,1.71,2.28,6.43,3.21,2.58,2.19,2.61,-1.06,-1.1,-0.16,-0.54
3617,碩天,260,0,0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.42,1.1,1.53,1.37,0.84,1.83,2.28,1.97,1.4,3.1,2.44,2.12
3622,洋華,48.15,0,0,-1.56,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-1.96,-1.26,-5.01,-2.07,-1.43,-2.13,-1.79,-1.56,-0.3,-0.17,-0.5,-0.51
3645,達邁,50.3,-0.6,-1.18,0.62,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.11,0.53,0.95,0.96,0.69,0.46,0.69,0.21,-0.35,0.46,1.78,0.96
3652,精聯,29.35,+0.55,+1.91,0.1,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.02,0.19,0.03,0.12,0.07,-0.01,0.05,0.38,-0.13,0.14,0.22,0.13
3653,健策,940,+32,+3.52,0.67,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.69,1.66,1.06,0.52,0.57,0.79,0.32,-0.09,0.67,0.8,0.6,0.5
3661,世芯-KY,2215,+45,+2.07,0.23,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.64,0.71,0.88,1.2,-0.58,0.3,0.99,0.71,-0.01,-1.96,-0.39,0.26
3665,貿聯-KY,496.5,+10.5,+2.16,2.15,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.61,2.26,2.25,1.67,1.73,2.08,1.68,2.37,2.26,2.45,2.83,2.64
3669,圓展,34.15,-0.9,-2.57,0.1,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.02,0.4,0.2,-0.36,-0.31,-0.06,0.11,-0.14,0.01,0.5,0.75,0.11
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,14Q1 營益 (億),14Q2 營益 (億),14Q3 營益 (億),14Q4 營益 (億),15Q1 營益 (億),15Q2 營益 (億),15Q3 營益 (億),15Q4 營益 (億),16Q1 營益 (億),16Q2 營益 (億),16Q3 營益 (億),16Q4 營益 (億)
3673,TPK-KY,30.4,0,0,-16.7,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,2.89,0.98,-3.13,0.7,0.9,-11.1,-177,3.51,-3.57,-27.4,12.7,-0.45
3679,新至陞,131.5,+0.5,+0.38,1.12,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.53,0.77,1.18,1.04,-0.1,0.27,1.92,1.69,1.21,1.26,1.91,1.79
3694,海華,43.65,-0.6,-1.36,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.85,-3.39,0.06,-1.37,-0.72,-0.21,0.84,0.76,0.28,0.16,0.71,0.16
3701,大眾控,28.75,+0.15,+0.52,-0.58,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-1.68,-0.24,0.25,-0.56,-1.49,-1.8,-1.03,-0.83,0.1,0.01,0.28,-0.02
3702,大聯大,64.6,-0.6,-0.92,20.3,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,19.1,21.6,21,17.8,20,20.8,23.4,20.5,21,24,25.6,9.27
3703,欣陸,24.35,-0.3,-1.22,0.96,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.13,9.34,2.61,-1.52,5.8,-0.28,0.07,-7.87,-0.09,-5.33,1.68,6.94
3704,合勤控,30.45,+0.2,+0.66,0.84,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.28,3.47,1.89,0.21,-0.59,-2.68,-0.13,1.09,2.86,1.85,0.33,1.53
3705,永信,66.1,-0.6,-0.9,1.82,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.8,2.2,1.94,2.24,1.77,2.05,1.96,2.64,1.57,1.46,1.06,1.19
3706,神達,50.3,-0.9,-1.76,0.52,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-2.9,0.74,-1.83,0.38,1.74,2.96,1.01,-2.74,-0.66,2.43,2.95,2.12
3708,上緯投控,70.4,-0.1,-0.14,0.34,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,0,0,0,0,-0.03,2.05
3711,日月光投控,129.5,-4,-3,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
3712,永崴投控,45,+0.3,+0.67,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
3715,定穎投控,39.9,-0.6,-1.48,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
3716,中化控股,34.7,-0.05,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
4104,佳醫,88.5,+0.5,+0.57,0.89,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.75,1.12,0.82,0.74,0.61,1.08,0.71,1.08,0.95,0.95,0.99,0.9
4106,雃博,21.25,+0.05,+0.24,0.49,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.69,0.83,0.66,0.07,0.73,0.76,0.11,0.51,0.56,0.5,0.25,0.29
4119,旭富,70.3,-0.9,-1.26,1.04,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.8,0.77,0.77,0.62,1.16,1.55,0.96,0.74,1.97,1.63,1.25,0.31
4133,亞諾法,25.35,+0.2,+0.8,0.14,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.13,0.15,0.16,0.18,0.05,0.32,0.02,0.12,0.18,0.09,0.09,0.13
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,14Q1 營益 (億),14Q2 營益 (億),14Q3 營益 (億),14Q4 營益 (億),15Q1 營益 (億),15Q2 營益 (億),15Q3 營益 (億),15Q4 營益 (億),16Q1 營益 (億),16Q2 營益 (億),16Q3 營益 (億),16Q4 營益 (億)
4137,麗豐-KY,107.5,0,0,2.71,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,2.37,1.83,2.13,2.45,2.07,2.79,3.57,5.28,4.29,1.83,2.02,1.91
4148,全宇生技-KY,38.8,-0.2,-0.51,1.22,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,2.84,0.68,0.83,0.97,0.76
4155,訊映,17.5,+0.15,+0.86,0.42,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,0.6,0.17,1.13,0.5,0.39,0.17,0.03
4164,承業醫,43.9,+0.4,+0.92,0.88,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.56,0.91,0.67,1.6,-0.56,1.57,1.3,1.4,0.34,0.54,0.48,1.72
4306,炎洲,15.9,0,0,1.07,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.69,1.35,0.42,-0.02,0.09,1.86,1.04,1.02,1.63,1.03,1.74,1.01
4414,如興,3.33,0,0,-0.51,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.6,0.17,0.01,-0.19,-0.38,-0.31,-0.55,-3.12,-0.36,-0.08,-0.69,-1.21
4438,廣越,81,-1,-1.22,3.44,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,1.43,8.65,10.2,-1.37,2.63,8.65,0.37,-1.7,2.3,7.49,-0.83
4439,冠星-KY,80.3,-2.8,-3.37,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
4440,宜新實業,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
