代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,折溢 價％,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖,平均 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元),19Q2 EPS (元),19Q3 EPS (元),19Q4 EPS (元),季度,14Q1 EPS (元),14Q2 EPS (元),14Q3 EPS (元),14Q4 EPS (元),15Q1 EPS (元),15Q2 EPS (元),15Q3 EPS (元),15Q4 EPS (元),16Q1 EPS (元),16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元)
4754,國碳科,,,,39.45,-0.3,-0.75,,,,,,,,,,,,,,,,0.79,,,,,,,,,,,,,2016Q4,,0.39,0.83,1.42,0.48,0.27,0.83,1.02,0.49,1.27,0.84,0.81
4760,勤凱,,,,94.5,+1.2,+1.29,,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,2016Q4,,,,,,,,,,,0.49,1.34
4767,誠泰科技,,,,32.2,+0.1,+0.31,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,2016Q4,,,,,,,,,,,0.31,1.78
4768,晶呈科技,,,,114.5,+0.5,+0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
4772,台特化,,,,179,+1,+0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
4903,聯光通,,,,26.35,-0.5,-1.86,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,2016Q4,-0.08,-0.03,0.14,0.51,0.06,-0.14,0.32,0.08,-0.08,-0.16,-0.15,0.09
4905,台聯電,,,,60.5,-1,-1.63,,,,,,,,,,,,,,,,0.74,,,,,,,,,,,,,2016Q4,0.04,0.22,0.04,0.11,0.33,-0.29,1.01,1.36,2.13,1.32,2.66,-0.1
4907,富宇,,,,43.2,-0.75,-1.71,,,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,2016Q4,-0.26,0.13,-0.16,0.82,-0.06,0.48,0.35,0.78,-0.09,-0.01,0,0.07
4908,前鼎,,,,70,-0.5,-0.71,,,,,,,,,,,,,,,,0.39,,,,,,,,,,,,,2016Q4,0.77,0.69,0.57,0.66,0.23,0.09,0.3,0.15,0.44,0.37,0.09,0.37
4909,新復興,,,,79.9,-3.5,-4.2,,,,,,,,,,,,,,,,0.65,,,,,,,,,,,,,2016Q4,0.94,0.65,0.82,0.62,0.42,0.28,1.13,0.77,0.62,0.38,0.42,0.7
4911,德英,,,,49.65,-0.35,-0.7,,,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,2016Q4,0.07,0.05,0.06,0.07,-0.07,-0.12,-0.04,0.03,-0.05,-0.07,-0.11,-0.03
4924,欣厚-KY,,,,18.25,-0.2,-1.08,,,,,,,,,,,,,,,,-0.37,,,,,,,,,,,,,2016Q4,0.01,-0.27,0.08,-0.77,-0.1,0.09,-0.6,-1.17,-0.61,-0.67,-0.27,-0.19
4931,新盛力,,,,74.6,+0.4,+0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
代號,名稱,,,,成交,漲跌 價,漲跌 幅,,,,,,,,,,,,,,,,平均 EPS (元),,,,,,,,,,,,,2016Q4,14Q1 EPS (元),14Q2 EPS (元),14Q3 EPS (元),14Q4 EPS (元),15Q1 EPS (元),15Q2 EPS (元),15Q3 EPS (元),15Q4 EPS (元),16Q1 EPS (元),16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元)
4933,友輝,,,,72.4,-0.3,-0.41,,,,,,,,,,,,,,,,0.62,,,,,,,,,,,,,2016Q4,1,0.9,0.74,0.4,0.15,0.26,0.87,0.96,0.24,0.58,0.56,0.84
4939,亞電,,,,20.05,+0.7,+3.62,,,,,,,,,,,,,,,,-0.07,,,,,,,,,,,,,2016Q4,0.1,0.28,0.39,0.13,-0.61,-0.49,-0.31,-0.44,-0.33,-0.28,0.2,0.54
4945,陞達科技,,,,62.9,-1.1,-1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
4951,精拓科,,,,59.4,-0.3,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
4953,緯軟,,,,93.3,+0.7,+0.76,,,,,,,,,,,,,,,,0.39,,,,,,,,,,,,,2016Q4,0.66,0.87,0.54,0.79,0.61,0.5,0.32,-1.09,0.3,0.26,0.34,0.62
4966,譜瑞-KY,,,,526,+7,+1.35,,,,,,,,,,,,,,,,4.16,,,,,,,,,,,,,2016Q4,3.47,3.75,5.13,4.15,3.42,3.63,4.28,3.98,4.77,4.66,4.03,4.61
4972,湯石照明,,,,22.75,+2.05,+9.9,,,,,,,,,,,,,,,,0.81,,,,,,,,,,,,,2016Q4,0.51,0.61,0.6,1.01,0.39,0.99,1.37,1.05,0.99,1.01,0.8,0.44
4973,廣穎,,,,23.35,-0.2,-0.85,,,,,,,,,,,,,,,,0.42,,,,,,,,,,,,,2016Q4,0.83,0.29,0.94,0.04,-0.19,-0.55,0.31,1.24,0.66,0.49,0.26,0.72
4974,亞泰,,,,92.8,0,0,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,2016Q4,0.88,1,1.28,0.91,0.9,1.11,1.4,0.61,0.03,1.2,1.82,1.36
4979,華星光,,,,145,0,0,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,2016Q4,0.51,0.59,0.83,1.25,1.13,1.63,2.46,3.21,1.35,-0.51,-1.41,-1
4987,科誠,,,,72,+0.1,+0.14,,,,,,,,,,,,,,,,1.54,,,,,,,,,,,,,2016Q4,1.85,1.71,1.81,1.98,1.36,1.71,2.94,0.87,0.99,0.96,0.99,1.31
4995,晶達,,,,58.4,+0.4,+0.69,,,,,,,,,,,,,,,,0.67,,,,,,,,,,,,,2016Q4,0.69,0.89,0.72,1.03,0.86,0.75,0.75,0.45,0.56,0.46,0.51,0.4
5009,榮剛,,,,41.95,-0.6,-1.41,,,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,2016Q4,0.26,0.34,0.35,0.47,0.5,0.4,0.61,0.07,0.04,0.17,0.18,0.31
5013,強新,,,,28.65,-0.35,-1.21,,,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,2016Q4,0.48,0.39,0.52,0.68,0.58,0.18,0.47,0.64,0.69,0.53,0.74,0.79
5014,建錩,,,,13.3,-0.1,-0.75,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,2016Q4,-0.12,0.96,0.14,-0.05,-0.04,-0.1,-0.64,-0.42,-0.58,0.16,0.18,2.23
5015,華祺,,,,36.4,0,0,,,,,,,,,,,,,,,,0.76,,,,,,,,,,,,,2016Q4,0.93,0.6,1.14,1.05,0.05,0.3,1.04,1.04,0.64,0.89,0.36,1.07
5016,松和,,,,26.05,+0.15,+0.58,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,2016Q4,0.88,0.65,0.74,0.75,0.41,0.21,0.48,0.6,0.58,1.13,0.98,0.96
5201,凱衛,,,,44.55,-4.95,-10,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,2016Q4,0.14,0.42,0.03,0.6,0.33,-0.11,0.62,0.42,-0.29,-0.41,0.28,0.36
代號,名稱,,,,成交,漲跌 價,漲跌 幅,,,,,,,,,,,,,,,,平均 EPS (元),,,,,,,,,,,,,2016Q4,14Q1 EPS (元),14Q2 EPS (元),14Q3 EPS (元),14Q4 EPS (元),15Q1 EPS (元),15Q2 EPS (元),15Q3 EPS (元),15Q4 EPS (元),16Q1 EPS (元),16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元)
5202,力新,,,,21.4,-0.8,-3.6,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,2016Q4,0.02,-0.1,0.06,0.09,-0.04,0.16,0.09,0.18,-0.01,0.22,0.09,0.08
5206,坤悅,,,,38,+1.7,+4.68,,,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,2016Q4,-0.15,-0.32,0.68,-0.1,-0.21,0.42,1.05,1.49,-0.06,-0.1,1.27,-0.15
5209,新鼎,,,,147,-1,-0.68,,,,,,,,,,,,,,,,0.83,,,,,,,,,,,,,2016Q4,0.97,0.86,0.76,0.86,0.85,0.82,0.87,0.86,0.7,0.92,0.71,0.75
5212,凌網,,,,52.1,+0.3,+0.58,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,2016Q4,-0.42,-0.13,0.56,0.56,-0.4,0.29,0.45,0.55,-0.51,0.15,0.59,0.69
5213,亞昕,,,,31.6,0,0,,,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,2016Q4,-0.18,0.22,-0.05,1.85,1.55,-0.03,-0.22,1.1,0.09,-0.32,-0.26,1.62
5220,萬達光電,,,,18.5,-0.15,-0.8,,,,,,,,,,,,,,,,1.23,,,,,,,,,,,,,2016Q4,,,,,,,0.59,2.24,,1.9,0.59,0.82
5230,雷笛克光學,,,,20.4,-0.05,-0.24,,,,,,,,,,,,,,,,0.61,,,,,,,,,,,,,2016Q4,0.3,0.72,0.62,0.5,0.35,0.96,0.68,0.54,0.46,0.48,0.74,1.02
5236,凌陽創新,,,,125.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
5251,天鉞電,,,,37.6,-3.4,-8.29,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,2016Q4,0.89,0.84,1.52,0.76,0.81,0.5,0.56,0.48,0.37,0.83,0.27,0.57
5263,智崴,,,,94.5,+0.3,+0.32,,,,,,,,,,,,,,,,1.03,,,,,,,,,,,,,2016Q4,3.56,2.47,1.26,0.24,-0.04,0.9,1.51,0.19,0.22,-0.16,0.45,1.79
5274,信驊,,,,2870,+80,+2.87,,,,,,,,,,,,,,,,2.98,,,,,,,,,,,,,2016Q4,2.42,2.64,2.31,3.1,2.57,2.34,3.71,2.56,2.83,2.88,3.69,4.68
5276,達輝-KY,,,,15.25,+1.2,+8.54,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,2016Q4,0.38,0.61,0.44,0.55,0.65,0.42,0.64,0.39,0.41,0.37,0.4,0.78
5278,尚凡*,,,,28.6,-0.7,-2.39,,,,,,,,,,,,,,,,-0.91,,,,,,,,,,,,,2016Q4,0.88,0.14,0.36,-0.29,-0.86,-0.39,-1.64,-2.81,-1.31,-2.17,-1.57,-1.29
5287,數字,,,,176.5,+1,+0.57,,,,,,,,,,,,,,,,3.12,,,,,,,,,,,,,2016Q4,3.08,3.3,2.95,2.93,2.08,3.52,3.29,3.27,2.31,3.56,3.72,3.47
5289,宜鼎,,,,233,0,0,,,,,,,,,,,,,,,,2.08,,,,,,,,,,,,,2016Q4,1.67,1.9,1.97,3.05,1.76,1.91,2.84,2.61,2.04,1.5,1.63,2.07
5291,邑昇,,,,24.1,0,0,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,2016Q4,1.34,0.92,0.89,-0.09,0.03,0.04,0.52,-0.24,0.01,0.01,-0.11,-0.24
5299,杰力,,,,75.3,-0.2,-0.26,,,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,2016Q4,,,,,,,0.49,0.04,,0.11,0.49,0.43
5309,系統電,,,,35.4,-0.5,-1.39,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,2016Q4,-0.32,-0.53,-0.13,-0.14,-0.42,4.16,0.15,-0.87,0,-0.12,-0.18,-1.12
代號,名稱,,,,成交,漲跌 價,漲跌 幅,,,,,,,,,,,,,,,,平均 EPS (元),,,,,,,,,,,,,2016Q4,14Q1 EPS (元),14Q2 EPS (元),14Q3 EPS (元),14Q4 EPS (元),15Q1 EPS (元),15Q2 EPS (元),15Q3 EPS (元),15Q4 EPS (元),16Q1 EPS (元),16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元)
5310,天剛,,,,47,+0.3,+0.64,,,,,,,,,,,,,,,,-0.06,,,,,,,,,,,,,2016Q4,-0.04,0.03,-0.15,-0.03,-0.11,-0.02,-0.04,0.58,-0.12,-0.59,-0.03,-0.19
5312,寶島科,,,,119.5,+0.5,+0.42,,,,,,,,,,,,,,,,1.51,,,,,,,,,,,,,2016Q4,1.62,1.13,1.88,1.25,1.63,1.45,1.89,1.25,1.67,1.42,1.98,0.92
5314,世紀*,,,,60.5,-5.1,-7.77,,,,,,,,,,,,,,,,-0.31,,,,,,,,,,,,,2016Q4,-0.28,-0.18,-0.27,-0.26,-0.31,-0.27,-0.22,-0.27,-0.34,-0.61,-0.34,-0.37
5315,光聯,,,,20.1,-0.1,-0.5,,,,,,,,,,,,,,,,0.59,,,,,,,,,,,,,2016Q4,-0.39,-0.43,0.29,0.05,0.54,0.56,1.15,1.16,0.94,1.18,0.89,1.13
5321,美而快,,,,40,-0.45,-1.11,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,2016Q4,0.1,-0.44,0.31,1.46,0.1,0.06,0.67,0.19,0.3,0.3,0.18,0.79
5324,士開,,,,10.75,+0.25,+2.38,,,,,,,,,,,,,,,,-0.32,,,,,,,,,,,,,2016Q4,-0.32,-0.27,-0.53,-0.57,-0.97,-0.58,-0.59,-0.75,-0.4,1.8,-0.39,-0.3
5328,華容,,,,12.7,-0.05,-0.39,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,2016Q4,0.05,0,0.06,-0.76,-0.03,0.07,0.27,0.1,0.08,0.09,0.15,0.09
5340,建榮,,,,30.2,-0.1,-0.33,,,,,,,,,,,,,,,,-0.07,,,,,,,,,,,,,2016Q4,-0.12,-0.15,-0.2,-0.12,-0.09,-0.1,-0.1,-0.11,-0.08,0.04,0.06,0.08
5344,立衛,,,,13,0,0,,,,,,,,,,,,,,,,-0.24,,,,,,,,,,,,,2016Q4,-0.18,-0.12,-0.21,-0.67,-0.1,-0.3,-0.25,-0.33,0.01,-0.23,-0.21,-0.31
5347,世界,,,,90,-1.8,-1.96,,,,,,,,,,,,,,,,0.77,,,,,,,,,,,,,2016Q4,0.84,0.81,0.81,0.89,0.84,0.65,0.52,0.53,0.83,0.93,0.8,0.83
5353,台林,,,,26.3,-0.2,-0.75,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,2016Q4,0.18,0.06,0.21,0.01,0.06,0.04,0.25,-0.03,0.1,0.13,0.06,0.17
5356,協益,,,,27.3,0,0,,,,,,,,,,,,,,,,1.68,,,,,,,,,,,,,2016Q4,1.34,1.48,7.88,0.74,1.12,0.48,1.46,1.31,1.08,1.23,1.02,1.05
5371,中光電,,,,61.8,-0.2,-0.32,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2016Q4,0.63,1.12,1.85,0.86,0.54,0.58,1.27,1.12,0.59,0.54,1.35,1.53
5381,合正,,,,17.5,-0.4,-2.23,,,,,,,,,,,,,,,,-0.13,,,,,,,,,,,,,2016Q4,0.89,-0.38,-0.39,-0.33,-0.46,-0.6,-1.28,0.01,0.8,0.06,0.03,0.06
5386,青雲,,,,61.4,+1.4,+2.33,,,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,2016Q4,0.3,-0.14,-0.18,0.13,-0.34,1.02,0.93,0.5,0.03,-0.09,0.75,0.83
5392,能率,,,,28.05,-0.3,-1.06,,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,2016Q4,1.27,0.08,0.57,-0.39,0.39,0.15,-0.35,-0.12,0.59,0.46,0.18,-0.5
5398,慕康生醫,,,,16.9,+0.05,+0.3,,,,,,,,,,,,,,,,-0.34,,,,,,,,,,,,,2016Q4,-0.11,-0.44,-0.08,-0.38,-0.71,-1.48,-0.52,-0.56,-0.19,0.04,0,0.34
5403,中菲,,,,119,-1,-0.83,,,,,,,,,,,,,,,,0.63,,,,,,,,,,,,,2016Q4,0.38,0.38,0.54,0.74,0.44,0.58,0.39,0.86,0.88,1.02,0.41,0.94
代號,名稱,,,,成交,漲跌 價,漲跌 幅,,,,,,,,,,,,,,,,平均 EPS (元),,,,,,,,,,,,,2016Q4,14Q1 EPS (元),14Q2 EPS (元),14Q3 EPS (元),14Q4 EPS (元),15Q1 EPS (元),15Q2 EPS (元),15Q3 EPS (元),15Q4 EPS (元),16Q1 EPS (元),16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元)
5410,國眾,,,,28.4,+0.25,+0.89,,,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,2016Q4,0.25,0.22,0.21,0.51,0.27,0.19,0.36,0.57,0.29,0.32,0.32,0.39
5425,台半,,,,41.55,-0.1,-0.24,,,,,,,,,,,,,,,,0.77,,,,,,,,,,,,,2016Q4,0.65,0.76,0.7,0.41,0.66,0.6,1,1.07,0.77,0.75,0.77,1.04
5426,振發,,,,21.9,-0.2,-0.9,,,,,,,,,,,,,,,,0.29,,,,,,,,,,,,,2016Q4,0.32,0.28,0.58,0.28,0.24,0,0.27,0.25,0.25,0.39,0.23,0.38
5432,新門,,,,128,+2,+1.59,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,2016Q4,0.19,0.07,0.25,0.3,0.22,0.19,0.43,0.22,0.15,0.13,-0.02,0.29
5438,東友,,,,18.45,+0.1,+0.54,,,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,2016Q4,0.44,0.32,0.44,0.09,0.09,0.31,1.11,0.11,0.18,0.21,0.89,0.31
5439,高技,,,,135,-2,-1.46,,,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,2016Q4,0.45,0.53,0.54,0.51,0.45,0.32,0.6,0.25,0.61,0.81,0.46,0.67
5443,均豪,,,,63.6,-0.9,-1.4,,,,,,,,,,,,,,,,0.27,,,,,,,,,,,,,2016Q4,0.04,0.22,0.17,-0.01,0.15,0.11,0.73,0.22,0.21,1.27,0.13,-0.03
5450,南良,,,,15,+0.2,+1.35,,,,,,,,,,,,,,,,-0.17,,,,,,,,,,,,,2016Q4,-0.32,-0.45,-0.13,-0.4,-0.39,-0.34,-0.05,-0.08,0.14,-0.07,-0.03,0.06
5452,佶優,,,,27.4,+1.05,+3.98,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,2016Q4,0.06,0.09,0.11,0.1,-0.15,-0.05,0.29,0.06,0.02,-0.07,0.08,0.17
5455,昇益,,,,38,+0.1,+0.26,,,,,,,,,,,,,,,,-0.32,,,,,,,,,,,,,2016Q4,-0.5,-0.46,-0.29,1.01,-0.96,-0.34,-0.32,-1.54,0.06,-0.03,-0.05,-0.41
5457,宣德,,,,39.25,+0.5,+1.29,,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,2016Q4,0.81,0.07,0.54,0.46,0.19,0.26,0.62,0.25,-0.11,-0.17,-0.06,0.06
5460,同協,,,,12.6,+0.1,+0.8,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,2016Q4,0.23,0.36,0.37,0.26,0.26,0.31,0.18,0.29,0.22,0.26,0.08,0.16
5464,霖宏,,,,23.05,-0.4,-1.71,,,,,,,,,,,,,,,,0.42,,,,,,,,,,,,,2016Q4,1.12,-0.18,0.72,1.15,0.01,-0.35,2.14,-0.04,-0.47,0.28,-0.48,1.13
5465,富驊,,,,31.3,+0.05,+0.16,,,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,2016Q4,-0.04,0.12,0.13,0.37,0.19,0.07,0.01,0.02,0.11,0.01,0.13,0.45
5474,聰泰,,,,133,-2.5,-1.85,,,,,,,,,,,,,,,,1.48,,,,,,,,,,,,,2016Q4,0.52,0.44,1.05,2.14,1.72,0.92,2.24,1.46,1.73,1.64,1.5,2.34
5478,智冠,,,,101,0,0,,,,,,,,,,,,,,,,0.82,,,,,,,,,,,,,2016Q4,1.67,0.78,1.01,0.63,1.21,0.29,0.43,0.49,1.09,0.9,0.57,0.73
5483,中美晶,,,,102,+2,+2,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,2016Q4,0.86,0.74,0.85,-0.34,0.35,0,0.5,0.07,0.36,0.51,-2.27,-1.37
5488,松普,,,,8.5,+0.07,+0.83,,,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,2016Q4,-0.57,-0.1,0,-0.08,-0.11,0.12,-0.42,0.11,0.15,0.04,0.29,0.27
代號,名稱,,,,成交,漲跌 價,漲跌 幅,,,,,,,,,,,,,,,,平均 EPS (元),,,,,,,,,,,,,2016Q4,14Q1 EPS (元),14Q2 EPS (元),14Q3 EPS (元),14Q4 EPS (元),15Q1 EPS (元),15Q2 EPS (元),15Q3 EPS (元),15Q4 EPS (元),16Q1 EPS (元),16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元)
5489,彩富,,,,44.85,-4.95,-9.94,,,,,,,,,,,,,,,,1.01,,,,,,,,,,,,,2016Q4,1.57,1.14,1.72,1.36,0.78,0.65,1.7,1.01,0.56,0.33,0.09,1.2
5490,同亨,,,,21.75,+0.25,+1.16,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2016Q4,0.13,-0.03,0.25,1.66,1.1,2.08,0.82,1.41,0.77,0.51,0.9,2.46
5493,三聯,,,,66,-0.2,-0.3,,,,,,,,,,,,,,,,0.71,,,,,,,,,,,,,2016Q4,0.36,0.82,0.6,0.67,0.41,1.24,0.84,0.65,0.4,0.85,0.92,0.78
5498,凱崴,,,,8.69,-0.15,-1.7,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,2016Q4,0.02,0.02,0.04,0.07,0.04,-0.01,-0.03,0.02,-0.01,0.01,0.02,0.24
5508,永信建,,,,130,+1,+0.78,,,,,,,,,,,,,,,,1.17,,,,,,,,,,,,,2016Q4,1.98,3.08,2.97,0.97,0.97,1.03,0.56,0.4,0.16,0.44,0.69,0.73
5511,德昌,,,,54.9,-0.5,-0.9,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,2016Q4,0.67,0.81,0.68,1.72,0.55,0.55,0.34,0.41,0.4,0.24,0.31,1.66
5512,力麒,,,,8.67,-0.09,-1.03,,,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,2016Q4,0.09,0.6,0.83,0.11,0.08,0.24,-0.06,-0.06,0.03,0.06,0.02,0.07
5514,三豐,,,,19,+0.15,+0.8,,,,,,,,,,,,,,,,0.43,,,,,,,,,,,,,2016Q4,2.16,0.09,2.2,0.38,0.02,-0.12,-0.21,0.27,0.18,0.07,0.16,0.02
5520,力泰,,,,77.2,-0.4,-0.52,,,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,2016Q4,0.59,0.36,0.25,0.38,0.47,0.66,0.49,0.19,0.56,0.5,0.53,0.35
5523,豐謙,,,,31,+1.25,+4.2,,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,2016Q4,-0.26,-0.18,-0.18,3.8,-0.03,-0.21,-0.2,-0.23,-0.14,-0.27,0.06,0.14
5530,龍巖,,,,68.8,-1.9,-2.69,,,,,,,,,,,,,,,,0.89,,,,,,,,,,,,,2016Q4,1.16,1.18,1.56,1.6,0.69,0.63,1.05,0.36,0.5,0.6,0.78,0.57
5536,聖暉*,,,,339,-5,-1.45,,,,,,,,,,,,,,,,1.71,,,,,,,,,,,,,2016Q4,1.17,2.44,-3.07,1.52,1.16,3.34,2.02,2.51,1.63,2.43,2.96,2.42
5548,安倉,,,,26.9,-0.95,-3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
5601,台聯櫃,,,,36,+0.8,+2.27,,,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,2016Q4,0.07,0.85,0.07,0.04,0.1,0.06,0.09,-0.01,0.09,0.1,0.09,0.05
5603,陸海,,,,20.9,+0.4,+1.95,,,,,,,,,,,,,,,,0.46,,,,,,,,,,,,,2016Q4,0.4,0.89,0.8,0.75,0.58,0.42,0.48,0.18,0.36,0.29,0.23,0.18
5604,中連,,,,36.9,-0.15,-0.4,,,,,,,,,,,,,,,,0.49,,,,,,,,,,,,,2016Q4,0.2,0.22,0.35,0.41,0.26,0.32,0.28,2.95,0.21,0.2,0.17,0.3
5609,中菲行,,,,75.9,-0.6,-0.78,,,,,,,,,,,,,,,,0.41,,,,,,,,,,,,,2016Q4,0.23,0.82,0.41,0.21,0.22,0.56,0.17,0.12,0.44,0.75,0.57,0.44
5703,亞都,,,,16.25,-0.1,-0.61,,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,2016Q4,0.13,0.16,0.02,0.21,0.32,0.13,0.08,0.51,0.05,-0.05,-0.25,0.6
代號,名稱,,,,成交,漲跌 價,漲跌 幅,,,,,,,,,,,,,,,,平均 EPS (元),,,,,,,,,,,,,2016Q4,14Q1 EPS (元),14Q2 EPS (元),14Q3 EPS (元),14Q4 EPS (元),15Q1 EPS (元),15Q2 EPS (元),15Q3 EPS (元),15Q4 EPS (元),16Q1 EPS (元),16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元)
5704,老爺知,,,,24.9,+0.15,+0.61,,,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,2016Q4,0.37,0.2,0.49,0.37,0.44,0.05,0.26,0.3,0.44,0.02,0,-0.14
5864,致和證,,,,12.4,-0.15,-1.2,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,2016Q4,,,,,,,0.26,0.13,,0.06,0.26,0.59
5878,台名,,,,41.5,0,0,,,,,,,,,,,,,,,,0.87,,,,,,,,,,,,,2016Q4,1.36,0.86,0.86,0.61,1.04,0.49,1.05,0.53,0.92,0.83,1.11,0.76
5902,德記,,,,43.55,+1.65,+3.94,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,2016Q4,0,0.03,0.07,0.03,0.01,0.03,0.14,0.08,0.02,0.1,0.18,0.08
5903,全家,,,,201.5,+4,+2.03,,,,,,,,,,,,,,,,1.47,,,,,,,,,,,,,2016Q4,0.92,1.88,2.07,0.92,0.78,1.64,2.09,1.21,0.71,2.05,2.36,1.04
5904,寶雅,,,,474,-5,-1.04,,,,,,,,,,,,,,,,2.53,,,,,,,,,,,,,2016Q4,1.82,1.76,2.52,2.13,2.52,2.2,2.9,2.41,2.59,2.9,3.62,3.05
6015,宏遠證,,,,10.2,+0.05,+0.49,,,,,,,,,,,,,,,,-0.05,,,,,,,,,,,,,2016Q4,0.34,0.36,-0.38,0.08,-0.05,-0.25,-0.44,0.14,-0.01,-0.17,-0.01,-0.2
6016,康和證,,,,11.25,-0.1,-0.88,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,2016Q4,0.12,0.24,-0.22,-0.04,0.02,0.32,-0.22,0.23,0.08,-0.37,0.09,-0.36
6020,大展證,,,,18.6,0,0,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,2016Q4,0.35,0.84,-0.51,-0.1,0.06,-0.25,-0.02,0.34,0.11,-0.09,0.16,-0.08
6021,美好證,,,,21.45,-0.05,-0.23,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2016Q4,0.07,0.66,-0.46,0.07,0.17,0.1,-0.42,-0.02,-0.12,-0.12,0.09,-0.04
6023,元大期,,,,79.6,-1,-1.24,,,,,,,,,,,,,,,,0.89,,,,,,,,,,,,,2016Q4,1.59,0.59,0.72,0.84,0.56,0.81,1.07,0.9,0.9,1.01,0.77,0.92
6026,福邦證,,,,11.95,-0.05,-0.42,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,2016Q4,1.39,0.4,0.3,-0.12,0.35,0.12,-0.71,0.82,0.2,-0.04,0.39,-0.05
