季度,代碼,名稱,營業收入,營業損益,業外收入,稅前損益,稅後損益,每股EPS
2022Q4,2511,太子,"12,768,780","1,972,598","-404,198","1,568,400","1,442,156",0.91
2022Q4,2514,龍邦,--,"255,638","210,179","465,817","331,649",0.91
2022Q4,2515,中工,"15,093,370","776,015","225,093","1,001,108","805,156",0.54
2022Q4,2516,新建,"6,855,550","-764,246","-6,908","-771,154","-773,148",-3.42
2022Q4,2520,冠德,"21,506,100","4,028,384","-188,472","3,839,912","3,129,697",4.31
2022Q4,2524,京城,"3,384,130","1,380,421","-220,742","1,159,679","1,009,674",2.73
2022Q4,2527,宏璟,"1,388,110","178,907","209,865","388,772","286,072",1.17
2022Q4,2528,皇普,"1,728,980","310,125","-14,539","295,586","238,391",0.64
2022Q4,2530,華建,"1,994,280","399,737","4,506","404,243","445,470",0.56
2022Q4,2534,宏盛,"6,968,150","2,175,014","-142,095","2,032,919","1,965,239",4.15
2022Q4,2535,達欣工,"17,174,430","1,792,604","-269,219","1,523,385","1,162,046",3.66
2022Q4,2536,宏普,"684,360","298,201","-275,240","22,961","-62,507",-0.16
2022Q4,2537,聯上發,"1,682,020","246,468","-122,448","124,020","77,902",0.26
2022Q4,2538,基泰,"350,560","92,691","95,919","188,610","176,429",0.44
2022Q4,2539,櫻花建,"6,263,950","1,926,915","-12,146","1,914,769","1,505,410",2.05
2022Q4,2540,愛山林,"4,734,010","716,555","-113,605","602,950","444,615",1.67
2022Q4,2542,興富發,"26,627,230","5,636,978","-763,700","4,873,278","3,905,940",2.29
2022Q4,2543,皇昌,"8,448,320","350,132","-61,844","288,288","273,075",1.02
2022Q4,2545,皇翔,"7,069,390","2,011,936","-44,578","1,967,358","1,895,828",5.78
2022Q4,2546,根基,"14,204,560","1,282,072","43,699","1,325,771","1,047,936",8.98
2022Q4,2547,日勝生,"5,862,380","1,014,426","-684,630","329,796","101,562",0.08
2022Q4,2548,華固,"14,853,180","3,720,766","-13,156","3,707,610","2,954,013",10.69
2022Q4,2597,潤弘,"24,583,070","2,439,540","187,135","2,626,675","2,127,704",11.14
2022Q4,2601,益航,"6,326,040","601,632","-739,158","-137,526","-355,430",0.01
2022Q4,2603,長榮,"627,283,760","374,808,311","24,616,167","399,424,478","346,172,965",87.07
2022Q4,2605,新興,"4,242,640","480,323","-179,895","300,428","331,954",0.34
2022Q4,2606,裕民,"14,170,400","4,339,228","133,712","4,472,940","4,406,169",5.21
2022Q4,2607,榮運,"17,586,960","3,201,719","938,019","4,139,738","3,670,632",3.30
2022Q4,2608,嘉里大榮,"12,730,070","1,677,705","7,548","1,685,253","1,365,715",2.66
2022Q4,2609,陽明,"375,899,870","220,698,167","12,922,547","233,620,714","181,015,569",51.71
2022Q4,2610,華航,"150,722,470","2,584,734","76,026","2,660,760","2,245,401",0.48
2022Q4,2611,志信,"729,970","-15,903","-224,625","-240,528","-245,162",-1.37
2022Q4,2612,中航,"4,410,000","929,203","-88,010","841,193","757,971",3.88
2022Q4,2613,中櫃,"3,152,630","344,944","-145,586","199,358","143,825",1.05
2022Q4,2614,東森,"5,949,060","210,829","-1,713,051","-1,502,222","-1,750,246",-3.29
2022Q4,2615,萬海,"258,953,170","117,923,423","6,055,956","123,979,379","93,128,881",33.17
2022Q4,2616,山隆,"18,518,760","109,977","236,346","346,323","297,659",2.13
2022Q4,2617,台航,"3,872,730","1,136,247","1,005,776","2,142,023","2,015,123",4.83
2022Q4,2618,長榮航,"138,068,610","9,797,991","-329,425","9,468,566","7,823,616",1.34
2022Q4,2630,亞航,"4,069,230","38,539","-21,842","16,697","13,489",0.08
2022Q4,2633,台灣高鐵,"37,133,230","9,920,408","-5,654,783","4,265,625","3,769,337",0.67
2022Q4,2634,漢翔,"30,242,310","1,506,988","527,979","2,034,967","1,627,333",1.73
2022Q4,2636,台驊投控,"28,218,030","2,537,553","871,594","3,409,147","2,642,427",18.03
2022Q4,2637,慧洋-KY,"24,913,010","11,470,539","-881,874","10,588,665","10,568,984",14.16
2022Q4,2642,宅配通,"4,509,710","204,185","12,022","216,207","176,442",1.85
2022Q4,2701,萬企,"226,640","105,989","143,386","249,375","211,749",0.47
2022Q4,2702,華園,"1,364,210","51,243","675,600","726,843","402,002",2.70
2022Q4,2704,國賓,"1,449,380","-735,664","1,837,588","1,101,924","1,088,294",2.97
2022Q4,2705,六福,"1,675,220","-197,503","-119,469","-316,972","-316,972",-1.66
2022Q4,2706,第一店,"290,520","199,206","166,068","365,274","301,449",0.60
2022Q4,2707,晶華,"5,597,320","1,221,038","83,150","1,304,188","1,015,703",7.09
2022Q4,2712,遠雄來,"532,940","28,377","-3,468","24,909","24,117",0.23
2022Q4,2722,夏都,"835,940","182,066","4,148","186,214","148,732",1.38
2022Q4,2723,美食-KY,"19,513,840","731,303","-6,657","724,646","469,405",2.68
2022Q4,2727,王品,"18,321,040","470,667","-100,889","369,778","258,302",5.15
2022Q4,2731,雄獅,"3,300,270","-790,193","49,328","-740,865","-728,486",-8.91
2022Q4,2739,寒舍,"3,422,210","-230,212","-207,716","-437,928","-338,063",-3.69
2022Q4,2748,雲品,"2,074,350","259,448","-9,159","250,289","199,567",2.20
2022Q4,2801,彰銀,"9,493,290","13,050,728",--,"13,050,728","10,971,151",1.04
2022Q4,2809,京城銀,"-660,890","2,944,231",--,"2,944,231","2,210,422",1.98
2022Q4,2812,台中銀,"4,242,180","6,600,643",--,"6,600,643","5,344,205",1.12
2022Q4,2816,旺旺保,"8,500,870","-1,331,410",--,"-1,322,629","-1,322,207",-5.91
2022Q4,2820,華票,"805,790","1,201,294",--,"1,201,294","1,040,282",0.77
2022Q4,2823,中壽,"239,765,500","16,526,226",--,"16,515,674","13,159,019",2.67
2022Q4,2832,台產,"6,056,240","850,667",--,"850,423","671,961",1.86
2022Q4,2833,台壽保,"204,760,810","-1,416,002",--,"-1,376,954","-3,406,941",-0.55
2022Q4,2834,臺企銀,"8,301,150","12,039,792",--,"12,039,792","10,121,852",1.26
2022Q4,2836,高雄銀,"993,210","1,140,387",--,"1,140,387","934,500",0.75
2022Q4,2837,萬泰銀,"3,717,890","6,651,703",--,"6,651,703","6,015,011",1.30
2022Q4,2838,聯邦銀,"6,143,600","4,549,774",--,"4,549,774","3,541,534",0.85
2022Q4,2845,遠東銀,"4,695,380","4,191,116",--,"4,191,116","3,677,502",1.00
2022Q4,2849,安泰銀,"1,952,070","1,289,730",--,"1,289,730","1,065,618",0.54
2022Q4,2850,新產,"18,930,610","2,460,644",--,"2,473,816","2,003,570",6.34
2022Q4,2851,中再保,"21,338,050","15,532",--,"23,379","253,273",0.41
2022Q4,2852,第一保,"6,932,880","675,172",--,"674,934","558,847",1.86
2022Q4,2855,統一證,"6,271,340","697,614","276,087","973,701","736,245",0.50
2022Q4,2856,元富證,"5,168,490","-28,937","497,992","469,055","362,274",0.23
2022Q4,2867,三商壽,"109,647,090","-15,343,634",--,"-15,057,676","-13,658,802",-4.34
2022Q4,2880,華南金,"129,455,800","20,992,991",--,"20,992,991","17,308,471",1.27
2022Q4,2881,富邦金,"629,205,800","60,945,652",--,"60,945,652","47,864,492",3.54
2022Q4,2882,國泰金,"686,611,550","49,947,792",--,"49,947,792","37,962,114",2.58
2022Q4,2883,開發金,"209,708,620","21,940,865",--,"21,940,865","16,389,187",0.98
2022Q4,2884,玉山金,"132,222,270","19,903,198",--,"19,903,198","15,781,341",1.10
2022Q4,2885,元大金,"189,939,870","28,413,813",--,"28,413,813","22,710,413",1.72
2022Q4,2886,兆豐金,"147,450,310","21,144,301",--,"21,144,301","18,334,958",1.32
2022Q4,2887,台新金,"140,957,750","17,649,319",--,"17,649,319","14,855,893",1.09
2022Q4,2888,新光金,"222,926,320","4,705,240",--,"4,705,240","2,168,688",0.10
2022Q4,2889,國票金,"14,002,670","2,251,409",--,"2,251,409","1,654,314",0.41
2022Q4,2890,永豐金,"115,995,690","19,404,715",--,"19,404,715","15,961,000",1.40
2022Q4,2891,中信金,"327,178,870","47,048,937",--,"47,048,937","32,613,110",1.55
2022Q4,2892,第一金,"163,655,090","24,486,604",--,"24,486,604","20,595,663",1.56
2022Q4,2897,王道銀行,"7,539,320","6,617,226",--,"6,617,226","5,808,355",1.80
2022Q4,2901,欣欣,"113,310","7,435","13,855","21,290","16,749",0.23
2022Q4,2903,遠百,"35,863,910","4,446,366","-937,806","3,508,560","2,705,166",1.37
2022Q4,2904,匯僑,"475,510","101,823","34,801","136,624","107,032",1.50
2022Q4,2905,三商,"209,000,970","-12,591,066",--,"-13,733,295","-12,591,066",-5.82
2022Q4,2906,高林,"8,951,870","450,819","54,879","505,698","375,155",0.62
2022Q4,2908,特力,"37,409,260","197,028","227,463","424,491","452,029",0.86
2022Q4,2910,統領,"711,970","164,410","-49,484","114,926","96,395",0.55
2022Q4,2911,麗嬰房,"3,338,910","-638,837","46,022","-592,815","-626,570",-3.42
2022Q4,2912,統一超,"290,434,140","12,340,018","1,729,963","14,069,981","11,069,923",8.93
2022Q4,2913,農林,"377,000","-154,671","-1,459,219","-1,613,890","-1,635,114",-2.07
2022Q4,2915,潤泰全,"2,874,200","56,177","13,038,022","13,094,199","12,063,155",15.55
2022Q4,2923,鼎固-KY,"9,221,580","3,435,439","-698,327","2,737,112","592,809",0.34
2022Q4,2929,淘帝-KY,"2,546,160","-138,341","302,730","164,389","132,767",1.22
2022Q4,2939,凱羿-KY,"834,690","-58,343","92,637","34,294","21,085",0.58
2022Q4,3002,歐格,"748,390","14,673","1,064","15,737","12,132",0.06
2022Q4,3003,健和興,"4,845,520","983,395","268,675","1,252,070","901,893",5.75
2022Q4,3004,豐達科,"2,192,920","126,848","18,206","145,054","149,975",2.85
2022Q4,3005,神基,"32,476,130","3,094,217","58,840","3,153,057","2,681,677",4.27
2022Q4,3006,晶豪科,"16,207,900","792,710","512,506","1,305,216","1,103,715",3.71
2022Q4,3008,大立光,"47,675,230","20,384,119","7,442,583","27,826,702","22,625,049",169.52
2022Q4,3010,華立,"73,570,300","2,643,435","892,154","3,535,589","2,726,272",10.53
2022Q4,3011,今皓,"1,497,480","-28,046","71,478","43,432","-13,486",-0.12
2022Q4,3013,晟銘電,"6,519,730","128,086","144,033","272,119","220,216",1.17
2022Q4,3014,聯陽,"5,212,210","1,350,602","111,515","1,462,117","1,217,692",7.56
2022Q4,3015,全漢,"14,941,450","542,320","409,447","951,767","789,621",3.85
2022Q4,3016,嘉晶,"5,899,590","784,799","69,866","854,665","681,271",2.38
2022Q4,3017,奇鋐,"56,016,550","6,305,719","183,031","6,488,750","4,617,789",11.78
2022Q4,3018,同開,"1,283,010","-232,375","-30,112","-262,487","-213,585",-2.73
2022Q4,3019,亞光,"19,077,050","1,335,596","381,901","1,717,497","1,345,627",3.29
2022Q4,3021,鴻名,"3,908,180","293,882","17,971","311,853","184,190",1.92
2022Q4,3022,威強電,"7,942,420","1,317,699","584,712","1,902,411","1,491,332",8.45
2022Q4,3023,信邦,"30,574,800","3,326,449","516,016","3,842,465","3,023,030",12.22
2022Q4,3024,憶聲,"1,486,400","54,791","54,221","109,012","91,774",0.33
2022Q4,3025,星通,"438,240","14,509","68,894","83,403","67,403",0.95
2022Q4,3026,禾伸堂,"15,071,430","1,411,862","59,426","1,471,288","1,128,664",7.79
2022Q4,3027,盛達,"1,211,420","5,761","60,908","66,669","50,866",0.41
2022Q4,3028,增你強,"40,022,920","1,214,788","-308,109","906,679","714,572",3.30
2022Q4,3029,零壹,"12,734,380","709,914","52,994","762,908","612,402",4.03
2022Q4,3030,德律,"6,708,830","2,153,482","300,366","2,453,848","1,921,485",8.13
2022Q4,3031,佰鴻,"1,508,920","117,598","93,966","211,564","195,377",1.16
2022Q4,3032,偉訓,"6,375,440","480,451","160,012","640,463","507,340",3.28
2022Q4,3033,威健,"70,281,180","2,728,183","-398,029","2,330,154","1,699,134",4.03
2022Q4,3034,聯詠,"109,956,670","32,728,831","1,782,360","34,511,191","27,969,522",45.96
2022Q4,3035,智原,"13,065,160","2,921,414","136,058","3,057,472","2,510,468",9.88
2022Q4,3036,文曄,"571,197,120","11,782,617","-1,871,475","9,911,142","7,600,364",8.61
2022Q4,3037,欣興,"140,489,170","38,171,926","1,702,883","39,874,809","31,225,717",20.08
2022Q4,3038,全台,"4,692,710","384,168","116,593","500,761","419,976",2.83
2022Q4,3040,遠見,"155,830","72,884","65,088","137,972","100,898",1.60
2022Q4,3041,揚智,"2,651,070","96,262","-62,348","33,914","16,669",0.07
2022Q4,3042,晶技,"13,169,690","2,811,214","562,133","3,373,347","2,805,504",9.06
2022Q4,3043,科風,"1,263,400","45,816","52,772","98,588","99,222",2.66
2022Q4,3044,健鼎,"65,784,240","6,768,752","1,056,039","7,824,791","6,200,600",11.80
2022Q4,3045,台灣大,"172,206,110","16,892,739","-701,497","16,191,242","12,971,412",3.91
2022Q4,3046,建碁,"3,329,550","71,907","130,665","202,572","197,965",2.79
2022Q4,3047,訊舟,"5,963,160","155,100","142,640","297,740","258,977",1.30
2022Q4,3048,益登,"118,707,040","1,767,654","-698,137","1,069,517","824,050",3.11
2022Q4,3049,和鑫,"2,405,960","-96,744","110,982","14,238","29,265",0.03
2022Q4,3050,鈺德,"1,112,820","117,290","4,032","121,322","121,033",0.71
2022Q4,3051,力特,"2,947,450","337,411","103,046","440,457","443,572",2.62
2022Q4,3052,夆典,"2,951,660","207,025","68,498","275,523","208,414",1.05
2022Q4,3054,立萬利,"33,990","-40,145","-80,107","-120,252","-120,907",-1.50
2022Q4,3055,蔚華科,"1,914,650","-416,246","733,345","317,099","263,544",2.14
2022Q4,3056,總太,"8,697,510","2,687,985","22,727","2,710,712","2,208,900",9.81
2022Q4,3057,喬鼎,"890,130","-14,366","19,787","5,421","2,807",0.03
2022Q4,3058,立德,"4,544,290","-104,712","-47,694","-152,406","-158,718",-1.01
2022Q4,3059,華晶科,"14,028,160","443,001","226,106","669,107","488,041",1.67
2022Q4,3060,銘異,"3,223,080","-96,161","139,970","43,809","20,565",0.29
2022Q4,3062,建漢,"5,753,340","-212,921","-193,717","-406,638","-366,674",-1.12
2022Q4,3090,日電貿,"10,440,730","892,421","127,922","1,020,343","790,601",8.02
2022Q4,3094,聯傑,"307,090","63,809","22,819","86,628","69,031",0.84
2022Q4,3130,一零四,"2,179,250","502,465","21,276","523,741","442,806",13.42
2022Q4,3149,正達,"2,430,200","-397,101","81,508","-315,593","-315,593",-1.45
2022Q4,3164,景岳,"368,550","61,970","4,288","66,258","47,461",0.66
2022Q4,3167,大量,"2,370,250","106,601","256,644","363,245","311,562",3.91
2022Q4,3189,景碩,"41,626,490","9,963,585","371,405","10,334,990","8,176,586",15.47
2022Q4,3209,全科,"60,428,400","1,228,720","184,451","1,413,171","1,075,734",5.01
2022Q4,3229,晟鈦,"819,590","-48,569","11,837","-36,732","-32,969",-0.66
2022Q4,3231,緯創,"984,619,160","27,472,144","-2,761,230","24,710,914","19,017,547",4.01
2022Q4,3257,虹冠電,"542,230","77,309","47,073","124,382","112,304",1.41
2022Q4,3266,昇陽,"2,908,370","186,146","4,019","190,165","158,073",0.57
2022Q4,3296,勝德,"2,558,530","-96,699","50,467","-46,232","-66,783",-0.69
2022Q4,3305,昇貿,"8,418,780","402,686","274,857","677,543","532,102",4.04
2022Q4,3308,聯德,"407,370","44,588","24,400","68,988","53,326",0.28
2022Q4,3311,閎暉,"2,025,010","99,493","35,162","134,655","100,230",1.47
2022Q4,3312,弘憶股,"19,346,500","567,445","22,024","589,469","453,946",3.08
2022Q4,3321,同泰,"1,669,510","-274,280","8,502","-265,778","-266,501",-1.71
2022Q4,3338,泰碩,"4,568,320","275,680","90,375","366,055","267,477",3.05
2022Q4,3346,麗清,"6,612,620","68,895","-38,552","30,343","30,980",0.30
2022Q4,3356,奇偶,"1,318,630","157,648","49,268","206,916","114,488",1.19
2022Q4,3376,新日興,"11,824,700","1,559,293","708,822","2,268,115","1,659,184",8.68
2022Q4,3380,明泰,"33,634,200","1,714,532","-180,521","1,534,011","1,158,171",1.69
2022Q4,3406,玉晶光,"19,215,300","3,908,871","480,922","4,389,793","3,261,362",29.06
2022Q4,3413,京鼎,"14,843,220","2,951,060","-60,358","2,890,702","2,344,363",24.64
2022Q4,3416,融程電,"2,659,300","495,921","67,836","563,757","452,429",6.23
2022Q4,3419,譁裕,"1,981,160","7,532","17,457","24,989","30,176",0.28
2022Q4,3432,台端,"18,930","-24,669","-1,438,351","-1,463,020","-1,170,230",-17.57
2022Q4,3437,榮創,"2,410,670","-172,812","31,738","-141,074","-142,246",-0.98
2022Q4,3443,創意,"24,039,670","4,098,933","245,840","4,344,773","3,710,442",27.69
2022Q4,3450,聯鈞,"6,775,780","608,491","294,185","902,676","648,321",1.32
2022Q4,3454,晶睿,"9,948,140","781,862","49,742","831,604","732,190",8.11
2022Q4,3481,群創,"223,715,760","-31,664,998","5,442,545","-26,222,453","-27,914,776",-2.76
2022Q4,3494,誠研,"540,300","-334,884","-19,609","-354,493","-354,587",-1.94
2022Q4,3501,維熹,"6,159,490","734,070","264,212","998,282","759,540",6.42
2022Q4,3504,揚明光,"4,683,500","18,008","78,240","96,248","66,371",0.57
2022Q4,3515,華擎,"17,120,920","1,185,050","245,638","1,430,688","1,226,800",8.69
2022Q4,3518,柏騰,"457,220","-51,282","108,412","57,130","24,221",0.31
2022Q4,3528,安馳,"6,407,180","584,361","-116,161","468,200","373,985",5.65
2022Q4,3530,晶相光,"2,029,090","138,490","14,968","153,458","122,558",1.59
2022Q4,3532,台勝科,"16,392,970","5,184,723","808,771","5,993,494","4,821,749",12.43
2022Q4,3533,嘉澤,"27,099,130","7,268,886","919,681","8,188,567","6,406,412",58.70
2022Q4,3535,晶彩科,"1,477,430","230,002","102,299","332,301","282,981",3.58
2022Q4,3536,誠創,"478,730","-108,649","-17,080","-125,729","-125,694",-1.10
2022Q4,3545,敦泰,"12,949,900","-2,293,242","432,625","-1,860,617","-1,928,895",-9.39
2022Q4,3550,聯穎,"4,166,650","-54,321","38,448","-15,873","-24,634",-0.26
2022Q4,3557,嘉威,"5,621,210","669,170","56,460","725,630","564,757",7.03
2022Q4,3563,牧德,"2,102,300","633,562","100,328","733,890","591,776",13.35
2022Q4,3576,聯合再生,"18,808,050","739,171","207,272","946,443","938,747",0.61
2022Q4,3583,辛耘,"5,649,990","710,298","25,588","735,886","568,583",7.08
2022Q4,3588,通嘉,"1,631,880","155,044","35,157","190,201","152,363",2.74
2022Q4,3591,艾笛森,"1,841,980","43,561","7,382","50,943","33,843",0.20
2022Q4,3593,力銘,"923,900","-69,605","-21,829","-91,434","-92,703",-1.00
2022Q4,3596,智易,"47,167,750","2,199,788","266,395","2,466,183","1,915,053",9.20
2022Q4,3605,宏致,"10,392,500","56,747","258,316","315,063","223,333",1.68
2022Q4,3607,谷崧,"2,857,790","-438,770","185,736","-253,034","-258,903",-2.23
2022Q4,3617,碩天,"11,217,720","1,160,336","339,474","1,499,810","1,157,602",14.09
2022Q4,3622,洋華,"1,545,650","200,622","249,314","449,936","433,870",2.75
2022Q4,3645,達邁,"1,889,360","137,538","-8,468","129,070","136,257",1.13
2022Q4,3653,健策,"12,031,890","3,034,060","334,659","3,368,719","2,656,292",19.54
2022Q4,3661,世芯-KY,"13,725,200","2,311,055","72,065","2,383,120","1,833,293",25.69
2022Q4,3665,貿聯-KY,"53,757,170","5,546,475","-253,812","5,292,663","3,830,982",25.02
2022Q4,3669,圓展,"3,009,670","291,596","61,734","353,330","332,759",3.58
2022Q4,3673,TPK-KY,"97,180,970","549,840","710,023","1,259,863","581,696",1.34
2022Q4,3679,新至陞,"3,927,930","456,518","503,684","960,202","709,643",11.32
2022Q4,3682,亞太電,"12,931,410","-4,210,336","-92,402","-4,302,738","-5,357,738",-1.26
2022Q4,3686,達能,"44,380","-29,856",-959,"-30,815","-30,815",-0.40
2022Q4,3694,海華,"10,069,940","287,140","8,043","295,183","295,122",1.93
2022Q4,3701,大眾控,"12,448,440","424,861","339,631","764,492","723,053",2.23
2022Q4,3702,大聯大,"775,232,420","14,700,133","-1,989,801","12,710,332","10,577,434",6.02
2022Q4,3703,欣陸,"32,145,600","3,257,564","-439,993","2,817,571","2,589,001",3.51
2022Q4,3704,合勤控,"30,515,800","1,847,262","145,041","1,992,303","1,626,931",3.87
2022Q4,3705,永信,"7,311,770","757,272","306,510","1,063,782","852,093",3.15
2022Q4,3706,神達,"47,832,960","-1,188,690","12,526,806","11,338,116","9,296,891",7.76
2022Q4,3708,上緯投控,"9,771,450","473,483","672,844","1,146,327","959,979",9.48
2022Q4,3711,日月光投控,"670,872,640","80,175,583","1,450,130","81,625,713","65,227,138",14.53
2022Q4,3712,永崴投控,"12,069,250","553,973","292,548","846,521","660,391",2.15
2022Q4,4104,佳醫,"7,186,830","606,612","357,088","963,700","785,301",4.50
2022Q4,4106,雃博,"2,663,720","184,940","15,597","200,537","162,114",1.60
2022Q4,4108,懷特,"135,470","-156,664","41,941","-114,723","-114,723",-0.40
2022Q4,4119,旭富,"899,740","118,970","268,850","387,820","308,780",3.24
2022Q4,4133,亞諾法,"411,760","64,426","30,530","94,956","74,843",1.24
2022Q4,4137,麗豐-KY,"4,069,210","1,179,979","-22,745","1,157,234","689,752",8.68
2022Q4,4142,國光生,"2,251,620","93,567","62,649","156,216","146,216",0.68
2022Q4,4155,訊映,"1,483,520","101,811","73,783","175,594","136,726",1.51
2022Q4,4164,承業醫,"2,974,350","475,760","8,075","483,835","388,650",2.21
2022Q4,4190,佐登-KY,"2,778,420","20,132","38,252","58,384","13,982",0.24
2022Q4,4306,炎洲,"14,671,390","1,050,265","314,539","1,364,804","1,128,828",1.72
2022Q4,4414,如興,"17,289,010","-2,441,758","-2,134,729","-4,576,487","-4,364,127",-5.32
2022Q4,4426,利勤,"1,398,220","-158,591","84,443","-57,710","-79,481",-0.46
2022Q4,4438,廣越,"20,065,600","1,521,788","434,864","1,956,652","1,494,491",11.38
2022Q4,4439,冠星-KY,"7,429,110","541,720","-7,324","534,396","442,041",11.74
2022Q4,4526,東台,"8,268,840","163,117","50,255","213,372","142,842",0.36
2022Q4,4532,瑞智,"18,370,990","582,145","361,431","943,576","702,382",1.38
2022Q4,4536,拓凱,"10,965,310","2,541,472","619,733","3,161,205","2,422,011",24.89
2022Q4,4540,全球傳動,"3,374,240","377,800","13,418","391,218","284,011",3.02
2022Q4,4545,銘鈺,"2,275,020","166,756","55,362","222,118","161,828",2.10
2022Q4,4551,智伸科,"9,235,180","1,629,825","199,236","1,829,061","1,405,382",12.20
2022Q4,4552,力達-KY,"5,140,160","657,924","18,920","676,844","445,734",3.84
2022Q4,4555,氣立,"1,804,500","195,537","4,616","200,153","182,249",2.55
2022Q4,4557,永新-KY,"2,994,930","513,053","114,721","627,774","504,296",12.11
2022Q4,4560,強信-KY,"1,760,940","304,361","5,152","309,513","252,067",3.70
2022Q4,4562,穎漢,"762,240","-65,452","49,635","-15,817","-14,064",-0.14
2022Q4,4564,元翎,"1,891,490","58,910","-2,788","56,122","55,802",0.31
2022Q4,4566,時碩工業,"4,986,370","407,738","131,919","539,657","422,850",5.74
2022Q4,4571,鈞興-KY,"2,443,390","260,143","137,050","397,193","351,039",6.66
2022Q4,4572,駐龍,"636,810","184,268","41,885","226,153","183,570",5.13
2022Q4,4576,大銀微系統,"3,228,380","378,556","92,692","471,248","392,481",2.73
2022Q4,4720,德淵,"3,655,960","46,203","4,635","50,838","25,362",0.20
2022Q4,4722,國精化,"4,224,680","328,791","72,575","401,366","315,043",3.15
2022Q4,4737,華廣,"2,210,590","131,417","-44,934","86,483","91,820",1.50
2022Q4,4739,康普,"9,081,620","582,835","150,861","733,696","530,100",4.72
2022Q4,4746,台耀,"3,765,500","163,489","169,692","333,181","216,810",3.40
2022Q4,4755,三福化,"5,618,600","929,822","143,051","1,072,873","849,581",8.43
2022Q4,4763,材料-KY,"4,269,390","1,076,813","337,048","1,413,861","1,274,388",20.72
2022Q4,4764,雙鍵,"2,806,070","30,305","53,701","84,006","60,221",0.71
2022Q4,4766,南寶,"22,004,310","1,824,375","561,039","2,385,414","1,862,728",14.44
2022Q4,4807,日成-KY,"1,650,910","52,915","23,070","75,985","43,559",0.85
2022Q4,4904,遠傳,"89,151,370","12,633,523","-634,442","11,999,081","9,705,888",2.95
2022Q4,4906,正文,"27,899,990","728,357","190,976","919,333","746,050",1.70
2022Q4,4912,聯德-KY,"5,984,930","462,563","67,904","530,467","435,154",6.27
2022Q4,4915,致伸,"79,240,770","3,344,773","284,191","3,628,964","2,868,961",6.10
2022Q4,4916,事欣科,"2,776,680","88,918","18,823","107,741","99,513",1.21
2022Q4,4919,新唐,"41,872,430","4,477,909","629,111","5,107,020","4,220,773",10.06
2022Q4,4927,泰鼎-KY,"14,906,230","1,011,324","-65,685","945,639","878,367",4.60
2022Q4,4930,燦星網,"7,400,120","472,993","178,389","651,382","526,866",3.20
2022Q4,4934,太極,"2,221,440","-246,699","209,948","-36,751","-36,735",0.49
2022Q4,4935,茂林-KY,"9,723,580","971,600","200,869","1,172,469","1,037,282",8.05
2022Q4,4938,和碩,"1,317,599,150","25,384,772","2,813,757","28,198,529","21,406,075",5.66
2022Q4,4942,嘉彰,"7,838,690","851,258","232,728","1,083,986","643,709",4.53
2022Q4,4943,康控-KY,"1,780,520","-1,387,774","108,311","-1,279,463","-1,299,139",-8.23
2022Q4,4952,凌通,"3,169,370","630,572","63,477","694,049","579,378",5.32
2022Q4,4956,光鋐,"1,194,710","-103,547","12,832","-90,715","-72,302",-0.72
2022Q4,4958,臻鼎-KY,"171,356,500","22,446,761","1,021,743","23,468,504","20,535,312",15.02
2022Q4,4960,誠美材,"9,499,680","16,032","446,689","462,721","462,118",0.69
2022Q4,4961,天鈺,"19,680,430","3,868,820","87,587","3,956,407","3,269,185",16.49
2022Q4,4967,十銓,"6,723,050","-50,889","68,143","17,254",469,0.01
2022Q4,4968,立積,"3,429,370","-17,205","78,494","61,289","55,059",0.62
2022Q4,4976,佳凌,"1,137,410","-211,695","71,071","-140,624","-127,026",-0.93
2022Q4,4977,眾達-KY,"2,969,260","575,683","-127,081","448,602","431,626",6.20
2022Q4,4989,榮科,"4,047,960","133,590","133,220","266,810","202,994",1.47
2022Q4,4994,傳奇,"1,859,890","98,391","-39,030","59,361","52,821",0.48
2022Q4,4999,鑫禾,"2,255,700","99,518","179,707","279,225","205,462",2.77
2022Q4,5007,三星,"7,165,040","1,265,710","107,822","1,373,532","1,093,572",3.60
2022Q4,5203,訊連,"1,691,200","197,244","23,690","220,934","183,625",2.34
2022Q4,5215,科嘉-KY,"2,462,710","279,196","149,193","428,389","286,192",4.62
2022Q4,5225,東科-KY,"12,810,380","332,437","50,136","382,573","369,795",6.03
2022Q4,5234,達興材料,"3,889,240","438,040","47,151","485,191","426,120",4.15
2022Q4,5243,乙盛-KY,"14,031,540","836,670","226,162","1,062,832","800,915",4.75
2022Q4,5258,虹堡,"7,400,000","1,027,076","-6,954","1,020,122","805,315",8.19
2022Q4,5269,祥碩,"5,248,330","1,300,633","1,609,375","2,910,008","2,617,361",37.86
2022Q4,5283,禾聯碩,"6,840,370","737,247","178,213","915,460","745,237",10.21
2022Q4,5284,jpp-KY,"1,789,190","322,424","-17,540","304,884","243,180",5.45
2022Q4,5285,界霖,"6,274,400","442,454","85,432","527,886","416,726",4.08
2022Q4,5288,豐祥-KY,"8,037,350","1,093,404","32,533","1,125,937","935,998",14.29
2022Q4,5388,中磊,"64,573,720","2,417,616","-108,272","2,309,344","1,908,521",7.57
2022Q4,5434,崇越,"52,978,220","3,229,851","1,011,880","4,241,731","3,075,175",16.61
2022Q4,5469,瀚宇博,"47,687,940","5,377,934","1,818,652","7,196,586","4,635,381",6.07
2022Q4,5471,松翰,"3,354,070","558,209","139,306","697,515","578,568",3.45
